dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
MASTER_WP4_TEAGASC_1	TGS07-30	food	dairy	cheese	cheese_2_after_ripening		F	Rind																	IRL	ERS17785827				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5761566329	38300129	75	151.0	150.4997691	151.0	7174	1	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS08-23	food	dairy	cheese	cheese_1_before_ripening		F	Core																	IRL	ERS17785828				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		11403700620	75772986	75	151.0	150.5195621	151.0	61546	4	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS08-24	food	dairy	cheese	cheese_2_before_ripening		F	Core																	IRL	ERS17785829				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		10080223185	66971070	75	151.0	150.5336118	151.0	24140	3	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS08-25	food	dairy	cheese	cheese_1_before_ripening		F	Rind																	IRL	ERS17785830				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5940648847	39477208	75	151.0	150.5269435	151.0	11254	2	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS08-26	food	dairy	cheese	cheese_2_before_ripening		F	Rind																	IRL	ERS17785831				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		6961492601	46615989	75	151.0	149.6304423	151.0	14488	3	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS08-27	food	dairy	cheese	cheese_1_after_ripening		F	Core																	IRL	ERS17785832				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		10216406115	71235395	75	151.0	143.5798795	151.0	2178	1	1	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS08-28	food	dairy	cheese	cheese_2_after_ripening		F	Core																	IRL	ERS17785833				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		6065994822	42450351	75	150.0	142.896223	151.0	1084	1	1	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS08-29	food	dairy	cheese	cheese_1_after_ripening		F	Rind																	IRL	ERS17785834				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		16880417068	111995907	75	151.0	150.6106924	151.0	54370	11	18	0	2	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS08-30	food	dairy	cheese	cheese_2_after_ripening		F	Rind																	IRL	ERS17785835				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4470607653	31797053	75	151.0	141.2447184	151.0	15046	6	2	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS09-23	food	dairy	cheese	cheese_1_before_ripening		F	Core																	IRL	ERS17785836				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		14594788206	97361755	75	151.0	149.0463488	151.0	2056	2	0	0	0	no	Niccolò_Carlino
