sample	MASTER_WP4_TEAGASC_1__TGS01-20	MASTER_WP4_TEAGASC_1__TGS01-21	MASTER_WP4_TEAGASC_1__TGS01-22	MASTER_WP4_TEAGASC_1__TGS01-23	MASTER_WP4_TEAGASC_1__TGS01-24	MASTER_WP4_TEAGASC_1__TGS01-25	MASTER_WP4_TEAGASC_1__TGS01-26	MASTER_WP4_TEAGASC_1__TGS01-27	MASTER_WP4_TEAGASC_1__TGS01-28	MASTER_WP4_TEAGASC_1__TGS01-29	MASTER_WP4_TEAGASC_1__TGS01-30	MASTER_WP4_TEAGASC_1__TGS02-21	MASTER_WP4_TEAGASC_1__TGS02-22	MASTER_WP4_TEAGASC_1__TGS02-27_0	MASTER_WP4_TEAGASC_1__TGS02-28_0	MASTER_WP4_TEAGASC_1__TGS02-29_0	MASTER_WP4_TEAGASC_1__TGS02-30_0	MASTER_WP4_TEAGASC_1__TGS03-20	MASTER_WP4_TEAGASC_1__TGS03-21	MASTER_WP4_TEAGASC_1__TGS03-22	MASTER_WP4_TEAGASC_1__TGS03-23	MASTER_WP4_TEAGASC_1__TGS03-24	MASTER_WP4_TEAGASC_1__TGS03-25	MASTER_WP4_TEAGASC_1__TGS03-26	MASTER_WP4_TEAGASC_1__TGS03-27	MASTER_WP4_TEAGASC_1__TGS03-28	MASTER_WP4_TEAGASC_1__TGS03-29	MASTER_WP4_TEAGASC_1__TGS03-30	MASTER_WP4_TEAGASC_1__TGS04-20	MASTER_WP4_TEAGASC_1__TGS04-21	MASTER_WP4_TEAGASC_1__TGS04-22	MASTER_WP4_TEAGASC_1__TGS04-23	MASTER_WP4_TEAGASC_1__TGS04-26	MASTER_WP4_TEAGASC_1__TGS04-27	MASTER_WP4_TEAGASC_1__TGS04-28	MASTER_WP4_TEAGASC_1__TGS04-29	MASTER_WP4_TEAGASC_1__TGS04-30	MASTER_WP4_TEAGASC_1__TGS05-20	MASTER_WP4_TEAGASC_1__TGS05-21	MASTER_WP4_TEAGASC_1__TGS05-22	MASTER_WP4_TEAGASC_1__TGS05-27_0	MASTER_WP4_TEAGASC_1__TGS05-28_0	MASTER_WP4_TEAGASC_1__TGS05-29_0	MASTER_WP4_TEAGASC_1__TGS05-30_0	MASTER_WP4_TEAGASC_1__TGS06-21	MASTER_WP4_TEAGASC_1__TGS06-22	MASTER_WP4_TEAGASC_1__TGS06-23	MASTER_WP4_TEAGASC_1__TGS06-24	MASTER_WP4_TEAGASC_1__TGS06-25	MASTER_WP4_TEAGASC_1__TGS06-26	MASTER_WP4_TEAGASC_1__TGS06-27	MASTER_WP4_TEAGASC_1__TGS06-28	MASTER_WP4_TEAGASC_1__TGS06-29	MASTER_WP4_TEAGASC_1__TGS06-30	MASTER_WP4_TEAGASC_1__TGS07-20	MASTER_WP4_TEAGASC_1__TGS07-21	MASTER_WP4_TEAGASC_1__TGS07-22	MASTER_WP4_TEAGASC_1__TGS07-23	MASTER_WP4_TEAGASC_1__TGS07-24	MASTER_WP4_TEAGASC_1__TGS07-25	MASTER_WP4_TEAGASC_1__TGS07-26	MASTER_WP4_TEAGASC_1__TGS07-27	MASTER_WP4_TEAGASC_1__TGS07-28	MASTER_WP4_TEAGASC_1__TGS07-29	MASTER_WP4_TEAGASC_1__TGS07-30	MASTER_WP4_TEAGASC_1__TGS07-NP	MASTER_WP4_TEAGASC_1__TGS08-20	MASTER_WP4_TEAGASC_1__TGS08-21	MASTER_WP4_TEAGASC_1__TGS08-22	MASTER_WP4_TEAGASC_1__TGS08-23	MASTER_WP4_TEAGASC_1__TGS08-24	MASTER_WP4_TEAGASC_1__TGS08-25	MASTER_WP4_TEAGASC_1__TGS08-26	MASTER_WP4_TEAGASC_1__TGS08-27	MASTER_WP4_TEAGASC_1__TGS08-28	MASTER_WP4_TEAGASC_1__TGS08-29	MASTER_WP4_TEAGASC_1__TGS08-30	MASTER_WP4_TEAGASC_1__TGS09-20	MASTER_WP4_TEAGASC_1__TGS09-21	MASTER_WP4_TEAGASC_1__TGS09-22	MASTER_WP4_TEAGASC_1__TGS09-23	MASTER_WP4_TEAGASC_1__TGS09-24	MASTER_WP4_TEAGASC_1__TGS09-25	MASTER_WP4_TEAGASC_1__TGS09-26	MASTER_WP4_TEAGASC_1__TGS09-27	MASTER_WP4_TEAGASC_1__TGS09-28	MASTER_WP4_TEAGASC_1__TGS09-30	MASTER_WP4_TEAGASC_1__TGS10-20	MASTER_WP4_TEAGASC_1__TGS10-21	MASTER_WP4_TEAGASC_1__TGS10-23	MASTER_WP4_TEAGASC_1__TGS10-24	MASTER_WP4_TEAGASC_1__TGS10-25	MASTER_WP4_TEAGASC_1__TGS10-26	MASTER_WP4_TEAGASC_1__TGS10-27	MASTER_WP4_TEAGASC_1__TGS10-28	MASTER_WP4_TEAGASC_1__TGS10-29	MASTER_WP4_TEAGASC_1__TGS10-30	MASTER_WP4_TEAGASC_1__TGS11-21	MASTER_WP4_TEAGASC_1__TGS11-22	MASTER_WP4_TEAGASC_1__TGS11-23	MASTER_WP4_TEAGASC_1__TGS11-24	MASTER_WP4_TEAGASC_1__TGS11-25	MASTER_WP4_TEAGASC_1__TGS11-26	MASTER_WP4_TEAGASC_1__TGS11-27	MASTER_WP4_TEAGASC_1__TGS11-28	MASTER_WP4_TEAGASC_1__TGS11-29	MASTER_WP4_TEAGASC_1__TGS11-30	MASTER_WP4_TEAGASC_1__TGS11-NP	MASTER_WP4_TEAGASC_1__TGS12-20	MASTER_WP4_TEAGASC_1__TGS12-22	MASTER_WP4_TEAGASC_1__TGS12-23	MASTER_WP4_TEAGASC_1__TGS12-24	MASTER_WP4_TEAGASC_1__TGS12-25	MASTER_WP4_TEAGASC_1__TGS12-26	MASTER_WP4_TEAGASC_1__TGS12-27	MASTER_WP4_TEAGASC_1__TGS12-28	MASTER_WP4_TEAGASC_1__TGS12-29	MASTER_WP4_TEAGASC_1__TGS12-30	MASTER_WP4_TEAGASC_1__TGS13-21	MASTER_WP4_TEAGASC_1__TGS13-22	MASTER_WP4_TEAGASC_1__TGS13-23	MASTER_WP4_TEAGASC_1__TGS13-24	MASTER_WP4_TEAGASC_1__TGS13-25	MASTER_WP4_TEAGASC_1__TGS13-26	MASTER_WP4_TEAGASC_1__TGS13-27	MASTER_WP4_TEAGASC_1__TGS13-28	MASTER_WP4_TEAGASC_1__TGS13-29	MASTER_WP4_TEAGASC_1__TGS13-30	MASTER_WP4_TEAGASC_1__TGS14-20	MASTER_WP4_TEAGASC_1__TGS14-21	MASTER_WP4_TEAGASC_1__TGS14-22	MASTER_WP4_TEAGASC_1__TGS14-23	MASTER_WP4_TEAGASC_1__TGS14-24	MASTER_WP4_TEAGASC_1__TGS14-25	MASTER_WP4_TEAGASC_1__TGS14-26	MASTER_WP4_TEAGASC_1__TGS14-27	MASTER_WP4_TEAGASC_1__TGS14-28	MASTER_WP4_TEAGASC_1__TGS14-29	MASTER_WP4_TEAGASC_1__TGS14-30	MASTER_WP4_TEAGASC_1__TGS15-20	MASTER_WP4_TEAGASC_1__TGS15-21	MASTER_WP4_TEAGASC_1__TGS15-23	MASTER_WP4_TEAGASC_1__TGS15-24	MASTER_WP4_TEAGASC_1__TGS15-25	MASTER_WP4_TEAGASC_1__TGS15-26	MASTER_WP4_TEAGASC_1__TGS15-27	MASTER_WP4_TEAGASC_1__TGS15-28	MASTER_WP4_TEAGASC_1__TGS15-29	MASTER_WP4_TEAGASC_1__TGS15-30
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_maritypicum|t__SGB16874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01515	0.0	0.0	0.0	0.0	0.0	0.00089	0.0	0.00597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30294
k__Bacteria|p__Actinomycetota|c__CFGB23051|o__OFGB23051|f__FGB23051|g__GGB71899|s__GGB71899_SGB98917|t__SGB98917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00508
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Jeotgalicoccus|s__Jeotgalicoccus_psychrophilus|t__SGB29719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03297
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter|s__Pseudoclavibacter_helvolus|t__SGB34900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.84362
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Aerococcus|s__Aerococcus_urinaeequi|t__SGB7897	0.0	0.00126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.66834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.37262	0.0	0.00072	0.01133	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02178	0.0	0.00655
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_albensis|t__SGB10396	36.4379	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1306	0.0	0.0	0.01429	0.01515	0.01918	0.01482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00298
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_freudenreichii|t__SGB15904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Aerococcus|s__Aerococcus_suis|t__SGB25049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6194	0.0	0.0	0.0	0.00127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB16645|t__SGB16645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_SGB98773|t__SGB98773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.08348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_SGB100414|t__SGB100414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB32215|s__GGB32215_SGB37143|t__SGB37143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_simulans|t__SGB7832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.72192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.0	0.00338	0.00148	0.0	0.0	0.0	0.0	0.0	54.72161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_qingshengii|t__SGB15824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93637	0.0	0.0	0.08059	0.21713	0.31329	0.37922	0.0	0.03464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42395
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii|t__SGB10398	0.0	0.0	0.0727	0.0	0.0	0.0	0.0	0.0	0.0	0.32277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.12265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.81476	0.0413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67108	0.04036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1672	0.0333	0.0	0.1244
