clade_name	GuronKPG_2019__SRR7414902	GuronKPG_2019__SRR7414903	GuronKPG_2019__SRR7414904	GuronKPG_2019__SRR7414906	GuronKPG_2019__SRR7414905	GuronKPG_2019__SRR7414907	GuronKPG_2019__SRR7414908	GuronKPG_2019__SRR7414909	GuronKPG_2019__SRR7414910	GuronKPG_2019__SRR7414911	GuronKPG_2019__SRR7414912	GuronKPG_2019__SRR7414913	GuronKPG_2019__SRR7414914	GuronKPG_2019__SRR7414915	GuronKPG_2019__SRR7414916	GuronKPG_2019__SRR7414917	GuronKPG_2019__SRR7414918	GuronKPG_2019__SRR7414919	GuronKPG_2019__SRR7414920	GuronKPG_2019__SRR7414921	GuronKPG_2019__SRR7414922	GuronKPG_2019__SRR7414923	GuronKPG_2019__SRR7414924	GuronKPG_2019__SRR7414925	GuronKPG_2019__SRR7414926	GuronKPG_2019__SRR7414927	GuronKPG_2019__SRR7414928	GuronKPG_2019__SRR7414929	GuronKPG_2019__SRR7414930	GuronKPG_2019__SRR7414931	GuronKPG_2019__SRR7414932	GuronKPG_2019__SRR7414933	GuronKPG_2019__SRR7414934	GuronKPG_2019__SRR7414935	GuronKPG_2019__SRR7414936	GuronKPG_2019__SRR7414937	GuronKPG_2019__SRR7414938	GuronKPG_2019__SRR7414939	GuronKPG_2019__SRR7414940	GuronKPG_2019__SRR7414941	GuronKPG_2019__SRR7414942	GuronKPG_2019__SRR7414943	GuronKPG_2019__SRR7414944	GuronKPG_2019__SRR7414945	GuronKPG_2019__SRR7414946	GuronKPG_2019__SRR7414947	GuronKPG_2019__SRR7414948	GuronKPG_2019__SRR7414949	GuronKPG_2019__SRR7414950	GuronKPG_2019__SRR7414951
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Luteimonas|s__Luteimonas_wenzhouensis|t__SGB62035	0.57287	0.87175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40508	0.0	0.0	0.0	0.0	0.99224	0.0	0.0	0.0	0.0	0.0	0.0	0.00971	0.0	0.0	0.34535	0.0	0.35527	0.0	0.1425	0.0	0.0	0.0	0.0	0.0	0.05431	0.35716	0.0	0.05294
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB37354|s__GGB37354_SGB56640|t__SGB56640	0.44058	0.0	0.0	0.0	0.25592	0.10614	0.08687	0.00273	0.0	0.0	0.10577	0.9366	0.0	0.67193	0.4619	0.0	0.02867	0.0	0.0	0.0	0.0	0.0	1.55857	0.0	0.01449	7.98993	0.0	0.0	0.0	0.0	0.02291	0.02317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.26372	0.0	0.0	0.22295
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_lacusdianchii|t__SGB111092	0.42018	0.01583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01062	0.21378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02753	0.0	1.23559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB49326|o__OFGB49326|f__FGB49326|g__GGB61950|s__GGB61950_SGB127277|t__SGB127277	0.41455	0.0	0.0	0.0	0.27804	0.16098	0.22853	0.0	0.0	0.0	0.11554	1.37878	0.0	1.36251	0.6117	0.08062	0.0	0.0	0.0	0.36912	0.0	0.0	1.20818	0.0	0.09036	0.15488	0.0	0.0	0.0	0.0	0.0424	0.14498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23678	0.0	0.03685	0.0	0.0	0.00365	0.0	0.28694	0.0	0.0	0.1943
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Paenarthrobacter|s__Paenarthrobacter_nicotinovorans|t__SGB16698	0.39978	0.07323	0.0	0.00631	0.222	1.19312	0.62725	0.0	0.0	0.0	0.688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06318	0.16646	0.0	0.07519	0.0	0.03248	0.1912	3.90378	1.28949	0.0	0.0	0.09064	0.11116	0.0	0.02344	0.0	0.19194	0.0	1.55737	0.17379	0.0	0.09034	0.39033	1.00158	0.00128	0.40561	0.88893
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Caryophanaceae|g__Rummeliibacillus|s__Rummeliibacillus_sp_POC4|t__SGB29934	0.39941	1.69676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05485	0.0	0.0	0.97836	0.22888	0.15352	0.0	0.0	0.07009	1.15445	0.0	0.0	0.0	0.0	1.65918	0.00698	0.0	0.0	0.01909	0.07343	0.17127	0.21716	0.0	0.0	0.0	0.0	1.19699	0.24183	0.51473	0.03878	0.0	0.0	0.0	0.0	0.38449	0.83734	0.0	0.28123
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Aeromicrobium|s__Aeromicrobium_sp_Leaf245|t__SGB15989	0.3982	0.57483	32.50411	0.01343	0.51521	0.83996	4.63474	3.05113	0.30474	2.08894	0.23589	0.0	0.0	0.0	0.3051	0.0	0.0	0.0	0.4104	2.21045	0.28895	0.29227	0.0	0.72588	9.04348	0.0	0.50844	2.26661	0.51892	4.53888	4.49368	0.85881	0.19738	0.12331	10.79748	13.18387	7.97618	65.8606	0.33079	0.12861	0.0	1.91726	6.87649	1.84524	0.02472	18.66981	0.00942	0.0	0.0	0.05754
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Hephaestia|s__Hephaestia_caeni|t__SGB31643	0.38941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04251	0.0	0.0	0.0	0.04836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04279	0.67021	0.0	0.02438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_qingshengii|t__SGB15824	0.38591	0.73213	1.82312	0.0285	0.0	0.35245	0.09353	0.25411	0.0	0.11572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31403	0.0	0.0	0.05866	0.0	0.07106	0.04339	0.14004	0.04692	0.71757	0.0	0.0	0.0	0.01302	0.02656	0.07977	0.27526	0.70229	0.0	0.76217	0.08324	0.0	0.05651	0.007	0.0	0.0	0.0	0.0	0.16737	0.0	0.0	0.09113
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Saccharopolyspora|s__Saccharopolyspora_rectivirgula|t__SGB16562	0.37425	0.90253	0.0	0.0	0.0	0.0	0.0	0.05708	0.0	0.00156	0.0	0.14574	0.22773	0.10546	0.43538	0.8864	0.64271	0.82845	0.0	1.43793	0.09885	0.79577	0.52645	0.0	0.0	0.1085	0.91216	0.12131	0.0	0.0	0.0	0.00551	0.02786	0.06919	0.0	0.0	0.0	0.22538	0.80537	0.01549	0.35552	0.0	0.0	0.0	0.0	0.0	0.20579	0.64148	0.0	0.11797
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_unclassified_SGB122549|t__SGB122549	0.37063	0.0	0.0	0.0	0.39959	0.14295	0.23145	0.0	0.0	0.0	0.20933	1.14248	0.0	1.00987	0.73537	0.24723	1.25882	0.0	0.0	0.65481	0.0	0.0	0.45226	0.0	0.04329	0.39874	0.0	0.0	0.0	0.0	0.01556	0.19165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22949	0.0	0.0454	0.00455	0.00802	0.05267	0.0	0.32289	0.0	0.0	0.25574
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_phlei|t__SGB15687	0.34442	0.84927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71291	0.13376	0.18521	0.0	0.0	0.0	0.54911	0.0	0.0	0.0	0.0	0.82051	0.0061	0.0	0.0	0.0	0.00157	0.01059	0.03002	0.0	0.0	0.08068	0.0	0.60889	0.17478	0.1109	0.0	0.0	0.0	0.0	0.0	0.21287	0.15105	0.03313	0.15054
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_OV608|t__SGB16728	0.33968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22139	0.0	0.0	0.0	0.0	0.0	0.38875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2519	0.0	0.24638	0.77304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB65529|s__GGB65529_SGB88658|t__SGB88658	0.33732	0.0	0.0	0.0	0.29751	0.09328	0.21314	0.0	0.0	0.0	0.15568	1.57296	0.0	1.26333	0.44415	0.25074	0.09072	0.0	0.0	0.31715	0.0	0.0	0.65297	0.0	0.06425	0.17898	0.0	0.0	0.0	0.0	0.00279	0.19657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18805	0.0	0.03092	0.00066	0.0	0.03326	0.0	0.27412	0.0	0.0	0.25104
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB92602|s__GGB92602_SGB133323|t__SGB133323	0.31698	0.0	0.0	0.0	0.38442	0.1573	0.24212	0.12091	0.0	0.05975	0.18283	3.01321	0.0	3.05533	0.9471	0.47487	0.10177	0.0	0.0	0.80855	0.0	0.0	1.0723	0.0	0.0892	0.30734	0.0	0.0	0.0	0.0	0.0311	0.15917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3589	0.0	0.03374	0.00928	0.0072	0.00673	0.01467	0.33853	0.0	0.03109	0.26222
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Treboniaceae|g__GGB94013|s__GGB94013_SGB130007|t__SGB130007	0.3169	0.0	0.0	0.0	0.43722	0.12412	0.17411	0.04653	0.0	0.0	0.16295	2.06656	0.0	2.00762	0.7029	0.39536	0.14475	0.0	0.0	0.5679	0.0	0.0	1.38171	0.0	0.04124	0.34468	0.0	0.0	0.0	0.0	0.02243	0.13228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50104	0.0	0.02677	0.00143	0.0	0.0	0.0	0.41084	0.0	0.01082	0.35952
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_sp_Root240|t__SGB15979	0.3074	0.04897	0.49391	0.0	1.15099	1.3127	0.85773	0.16569	1.33283	0.18732	0.67433	0.55264	0.0	0.53377	0.45345	0.0	0.16666	0.0	0.02456	0.28701	0.0	0.22908	1.89713	0.00609	0.31739	0.38269	0.06407	0.1357	0.0	0.0	2.57286	1.09459	0.13334	0.01989	0.0	0.0	0.13082	0.26579	0.22456	0.01064	0.00561	1.53025	0.14237	0.03048	0.387	0.40857	1.66846	0.0	2.13077	1.75859
k__Bacteria|p__Nitrospirota|c__Nitrospiria|o__Nitrospirales|f__Nitrospiraceae|g__GGB63474|s__GGB63474_SGB85783|t__SGB85783	0.30343	0.0	0.0	0.0	0.50336	0.196	0.30063	0.0	0.0	0.0	0.16786	1.98225	0.0	2.18594	0.57068	0.78265	0.85976	0.0	0.0	0.6225	0.0	0.20741	1.16354	0.0	0.0664	0.39967	0.0	0.0	0.0	0.0	0.03597	0.19253	0.0	0.0	0.0	0.0	0.0	0.0	0.17248	0.34268	0.0	0.0646	0.00999	0.00222	0.00176	0.01837	0.29962	0.0	0.0	0.25774
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_ginsengisegetis|t__SGB34155	0.29834	0.03926	0.0	0.0	0.0	0.00525	0.04315	0.0	0.0	0.0	0.0	0.10239	0.0	0.1359	22.59627	0.48187	1.84654	0.0	0.0	1.003	0.0	0.0	17.90907	0.0	0.01485	1.13253	0.05527	0.04553	0.0	0.0	0.00637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04808	0.0	0.0	0.0	0.0	0.0	0.0	0.03883	0.0	0.00595	0.03222
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_lactis|t__SGB7408	0.2941	0.12614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12149	0.97159	0.0	0.0	0.0	0.0	0.19263	0.0	0.0	0.0	0.02863	0.02972	0.14325	0.20086	0.0	0.0	0.0	0.0	1.02047	0.21616	0.05725	0.03665	0.0	0.0	0.0	0.0	0.0	0.05999	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__CFGB52626|o__OFGB52626|f__FGB52626|g__GGB66001|s__GGB66001_SGB89408|t__SGB89408	0.28419	0.0	0.0	0.0	0.20396	0.10789	0.15312	0.0	0.0	0.0	0.09547	1.40279	0.0	1.62675	0.58097	0.07414	0.0	0.0	0.0	0.18773	0.0	0.0	0.92645	0.0	0.00769	0.24089	0.0	0.0	0.0	0.0	0.02183	0.12367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26608	0.0	0.02792	0.0	0.0	0.0	0.0	0.19569	0.0	0.0	0.15915
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Intrasporangiaceae|g__Knoellia|s__Knoellia_locipacati|t__SGB87585	0.28226	0.0	0.85873	0.0	0.03166	0.85591	0.34538	0.02399	0.0	0.01265	0.07787	0.0	0.0	0.0	0.13917	0.0	0.29167	0.0	0.0	0.0	0.0	0.0	0.0	0.00641	0.10521	0.36266	0.0	0.0	0.0	0.00598	0.66631	0.77041	0.0	0.0	0.7988	0.46975	0.0	0.0	0.0	0.04543	0.0	0.39457	0.03165	0.00635	0.06553	0.01896	0.03725	0.0	0.26613	0.07772
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified|s__Hyphomicrobiales_bacterium|t__SGB11208	0.28085	0.0	0.0	0.0	0.0	1.1998	0.78235	0.0	0.0	0.0	0.04919	0.0	0.0	0.0	1.03128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28592	0.0	0.0	0.0	0.0	0.0	1.41516	0.22726	0.10448	0.0	0.0	0.0	0.0	0.0	0.0	0.56895	0.0	0.56608	0.08166	0.04866	0.05314	0.19471	0.09099	0.0	0.0031	0.09057
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Aeromicrobium|s__Aeromicrobium_sp_Root495|t__SGB15991	0.27674	0.0	0.01619	0.0	0.0	0.0	0.00111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86899	0.0	0.0	0.0	0.07212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048	0.00122	0.0037	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__CFGB10042|o__OFGB10042|f__FGB10042|g__GGB60222|s__GGB60222_SGB82160|t__SGB82160	0.266	0.0	0.0	0.0	0.34374	0.1177	0.17847	0.00329	0.0	0.0	0.1459	1.20136	0.0	1.10267	0.6198	0.22808	0.0	0.0	0.0	0.41959	0.0	0.0	1.18036	0.0	0.03643	0.55999	0.0	0.0	0.0	0.0	0.02014	0.15225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3875	0.0	0.0257	0.00257	0.0	0.00361	0.001	0.35514	0.0	0.00159	0.28593
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Afipia|s__Afipia_broomeae|t__SGB11355	0.26117	0.03197	0.15577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22246	0.0	0.0	0.0	0.16383	0.0	0.0	0.25554	0.0	0.0	0.0	0.0	0.02926	0.21425	0.1246	0.01514	0.0	0.0	0.01382	0.01651	0.07558	0.12789	0.0	0.31251	0.19755	0.43247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaeraceae|g__Candidatus_Nitrosocosmicus|s__Candidatus_Nitrosocosmicus_oleophilus|t__SGB855	0.24156	0.0	0.0	0.0	0.49321	0.10663	0.19472	0.09166	0.0	0.0	0.32395	0.85843	0.0	1.06373	0.31793	0.33601	0.34107	0.0	0.03636	0.44408	0.0	0.0	0.18178	0.0	0.04487	0.40653	0.0	0.0	0.0	0.0	0.05014	0.30068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49168	0.0	0.10225	0.03052	0.02688	0.16932	0.02107	0.32674	0.0	0.0	0.22139
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Priestia|s__Priestia_megaterium|t__SGB7678	0.21896	0.46983	0.71819	0.03307	0.19901	0.0	0.0	7.19812	30.30023	4.10791	0.05953	0.34657	2.20171	0.41174	0.44351	0.72833	1.87771	0.0	1.13499	1.92763	1.97503	2.42201	0.18215	0.08013	0.0	0.58864	0.44136	1.29139	0.62926	0.18516	0.03861	0.03454	0.79146	1.40406	0.07623	0.10876	0.33359	0.48309	2.62029	0.0	0.3087	0.01316	0.0367	0.00436	0.00202	0.08118	0.21385	0.45613	0.04671	0.18628
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__GGB94255|s__GGB94255_SGB130241|t__SGB130241	0.20191	0.0	0.0	0.0	0.32122	0.03002	0.10605	0.01135	0.0	0.0	0.15186	0.45642	0.0	0.56938	0.27692	0.0	0.48527	0.0	0.0	0.11202	0.0	0.0	0.05936	0.0	0.0302	0.75594	0.0	0.0	0.0	0.0	0.03333	0.15244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32721	0.0	0.02879	0.00511	0.0	0.06129	0.00213	0.10502	0.0	0.0	0.09717
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Curvibacter|s__Curvibacter_gracilis|t__SGB32622	0.20176	0.01036	0.0	0.0321	0.03183	0.08912	0.0	0.08424	0.66742	0.16363	0.0	0.33261	0.85444	0.05006	0.01974	0.0	0.0	0.0	0.00467	0.0	0.25039	0.0	1.82032	0.09666	0.03489	0.57557	0.0	0.00263	0.04211	0.04526	0.02602	0.0	0.02612	0.0381	0.08717	0.01406	0.0909	0.0	0.00776	0.36431	0.00997	0.0	0.0	0.0	0.0	0.04083	0.0	0.03717	0.0165	0.0
k__Bacteria|p__Verrucomicrobiota|c__CFGB2153|o__OFGB2153|f__FGB2153|g__GGB35995|s__GGB35995_SGB125634|t__SGB125634	0.20062	0.0	0.0	0.0	0.29224	0.10794	0.16039	0.07621	0.0	0.03818	0.11773	2.03264	0.33917	1.85279	0.63671	0.5334	0.269	0.0	0.0	0.88661	0.0	0.0	0.85897	0.0	0.04502	0.2351	0.0	0.0	0.0	0.0	0.02265	0.11342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28531	0.0	0.0317	0.00472	0.00039	0.00872	0.0025	0.3396	0.0	0.01136	0.24654
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Intrasporangiaceae|g__Janibacter|s__Janibacter_indicus|t__SGB16017	0.19204	0.02109	0.0	0.0	0.00526	0.0	0.0	0.0	0.9088	0.66032	0.0	0.16198	0.0	0.0	0.0	0.0	0.0	0.0	0.06484	0.0	1.23997	0.03292	0.86258	0.0	0.0	0.16425	0.00515	0.02768	0.0	0.0	0.0	0.0	0.0	0.09684	0.0	0.0	0.0	0.0	0.16514	0.29058	0.0	0.0	0.0073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Cognatiluteimonas|s__Cognatiluteimonas_lumbrici|t__SGB88956	0.17106	0.24688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09489	0.0	0.0	0.0	0.0	0.0	0.43781	0.0	0.0	0.0	0.0	0.23636	0.0	0.0	0.0	0.02946	0.0	0.01053	0.02956	0.0	0.0	0.20209	0.0	0.43377	0.08455	0.03519	0.0	0.0	0.0	0.0	0.0	0.013	0.11581	0.01131	0.01987
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Intrasporangiaceae|g__Phycicoccus|s__Phycicoccus_sp_Soil802|t__SGB16034	0.16754	0.0	0.0	0.0	0.1727	1.2353	0.85967	0.0	0.0	0.0	0.16887	0.0	0.0	0.01012	0.2463	0.0	0.0	0.0	0.0	0.11126	0.0	0.0	0.81053	0.0	0.19891	0.48388	0.0	0.0	0.0	0.0	0.77467	0.60732	0.00035	0.00747	0.0	0.0	0.0	0.0	0.0	0.16907	0.00526	0.41527	0.02664	0.0	0.22997	0.08908	0.33514	0.00856	0.57625	0.39073
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Pallidibacillus|s__Pallidibacillus_pasinlerensis|t__SGB66483	0.16449	0.56017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29504	0.12127	0.0775	0.00526	0.0	0.11588	0.45917	0.0	0.0	0.0	0.04058	0.56048	0.01396	0.0	0.0	0.00294	0.00521	0.05882	0.07535	0.0	0.0	1.0533	0.0	0.42927	0.11625	0.22684	0.0007	0.0	0.0	0.0	0.0	0.05707	0.37485	0.0	0.0592
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__GGB44132|s__GGB44132_SGB129180|t__SGB129180	0.16379	0.0	0.0	0.0	0.44327	0.09818	0.16618	0.08535	0.0	0.01381	0.24679	1.40512	0.0	1.55459	0.64264	0.41959	0.53189	0.0	0.0	0.6487	0.0	0.0	0.36922	0.0	0.07194	0.8626	0.0	0.0	0.0	0.0	0.05721	0.15456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33341	0.0	0.05131	0.03577	0.01433	0.08035	0.02729	0.23597	0.0	0.0	0.21181
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_oryzae|t__SGB11385	0.15779	0.0	0.15532	0.0	0.0	0.0	0.00992	0.0	0.0	0.0	0.03058	0.0	0.0	0.0	0.19514	0.0	0.0	0.0	0.0	0.0	0.0	0.09465	0.13827	0.0	0.03682	0.0	0.0	0.42691	0.0	0.0	0.02383	0.0	0.0	0.0	0.1074	0.15492	0.0	0.0	0.08863	0.0	0.0154	0.02352	0.09476	0.08313	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Thermomicrobiota|c__CFGB63647|o__OFGB63647|f__FGB63647|g__GGB95552|s__GGB95552_SGB135165|t__SGB135165	0.14731	0.79092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45333	0.06614	0.14042	0.0	0.0	0.00702	0.27939	0.0	0.0	0.0	0.0	0.85761	0.0	0.0	0.0	0.0	0.0	0.0265	0.01007	0.0	0.0	0.18617	0.0	0.27312	0.0	0.17711	0.0	0.0	0.0	0.0	0.0	0.09759	0.30668	0.0	0.07199
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia|s__Ralstonia_SGB88487|t__SGB88487	0.14676	0.0	0.01974	0.0	0.0	0.0	0.0	0.04536	0.0	0.07658	0.0	0.16708	1.18835	0.05599	1.49105	0.0	0.0	0.0	0.04989	4.87122	1.15023	0.01248	1.19354	0.0	0.0	0.53739	0.0	0.27881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60351	0.24567	0.00135	0.05809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_1088|t__SGB111159	0.14083	0.0	0.0	0.0	0.00696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07452	0.01705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68732	0.0	0.0183	0.0	0.0	0.0	0.0	0.0143	0.0	0.0	0.01848
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aestuariivirgaceae|g__GGB92448|s__GGB92448_SGB133121|t__SGB133121	0.12515	0.0	0.0	0.0	0.10199	0.0924	0.0971	0.00632	0.0	0.0	0.04602	1.11392	0.0	1.11832	0.37216	0.12473	0.0	0.0	0.0	0.09916	0.0	0.02892	0.64435	0.0	0.01479	0.07672	0.0	0.0	0.0	0.0	0.00746	0.06301	0.0	0.0	0.0	0.0	0.0	0.0	0.03607	0.17616	0.0	0.01921	0.0	0.0	0.0	0.0	0.13858	0.0	0.0	0.10818
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Intrasporangiaceae|g__Terrabacter|s__Terrabacter_sp_Root181|t__SGB16021	0.11717	0.0	0.0	0.0	0.13727	0.46739	0.25592	0.0	0.0	0.0	0.11244	0.0	0.0	0.0	0.21898	0.0	0.01437	0.0	0.0	0.0	0.0	0.0	0.02165	0.0	0.11534	0.16008	0.0	0.0	0.0	0.0	0.17366	0.23617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27345	0.0	0.12988	0.0185	0.00409	0.05381	0.00927	0.43098	0.0	0.05295	0.31583
