dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_bases	n_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_(HQ+MQ)	n_MAGs_MQ	n_MAGs_HQ	n_MAGs_all	filtered	curator
MASTER_WP4_FFoQSI_3	VB01-22	food	dairy	cheese_brine	brine		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		149194687	1000381	75	150.0	149.1378654732547	151	2645	3	3	0	4		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-20	food	dairy	milk	milk		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		7942370959	53262471	75	150.0	149.11758335432842	151	109270	0	0	0	3		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-21	food	dairy	whey	whey		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		7812454653	52279189	75	150.0	149.43718145665954	151	5820	4	2	2	11		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-22	food	dairy	cheese_brine	brine		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		423765678	2832888	75	150.0	149.58786863441125	151	7852	6	3	3	8		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-23	food	dairy	cheese	fresh_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		14394249520	96195288	75	151.0	149.63570273837112	151	3949	2	1	1	14		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-24	food	dairy	cheese	fresh_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4865317153	32544151	75	151.0	149.49897304126938	151	3842	1	0	1	8		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-25	food	dairy	cheese	fresh_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5647894916	37740992	75	151.0	149.6488199356286	151	3836	2	1	1	9		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-26	food	dairy	cheese	fresh_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8244326987	55159185	75	151.0	149.46426396619168	151	4197	2	1	1	12		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-28	food	dairy	cheese	ripened_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		13468497116	89924754	75	151.0	149.77518999940773	151	5438	4	3	1	17		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-29	food	dairy	cheese	ripened_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		14316359440	95832193	75	150.0	149.38987611396934	151	41967	19	14	5	46		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB02-30	food	dairy	cheese	ripened_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		22054132794	147785429	75	150.0	149.23076614000965	151	40810	21	12	9	46		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB04-30	food	dairy	cheese	ripened_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9131548785	61149299	75	150.0	149.3320272567638	151	32539	20	9	11	46		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB07-20	food	dairy	milk	milk		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9566835764	64139691	75	150.0	149.1562496613836	151	166933	1	1	0	8		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB07-21	food	dairy	whey	whey		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4826467075	32266311	75	150.0	149.58223997159143	151	7720	2	1	1	7		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB07-22	food	dairy	cheese_brine	brine		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3504229576	23409752	75	150.0	149.6910166327264	151	25471	8	3	5	27		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB07-23	food	dairy	cheese	fresh_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		17776282993	118984276	75	150.0	149.4002702760489	151	701	1	1	0	6		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB07-24	food	dairy	cheese	fresh_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		14360670509	95978512	75	150.0	149.62380859790784	151	665	1	1	0	5		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB07-25	food	dairy	cheese	fresh_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4888190078	32710902	75	150.0	149.43611392923376	151	3079	4	4	0	8		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB07-26	food	dairy	cheese	fresh_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9332265520	62391988	75	150.0	149.57474219285976	151	3308	2	2	0	8		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB07-29	food	dairy	cheese	ripened_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3168462861	21239039	75	150.0	149.18108399348952	151	23780	12	7	5	27		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB07-30	food	dairy	cheese	ripened_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		16822729858	112612697	75	150.0	149.38572919534997	151	36772	22	9	13	53		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB08-29	food	dairy	cheese	ripened_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9936189227	66624248	75	150.0	149.13773176096487	151	46962	21	9	12	58		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB09-20	food	dairy	milk	milk		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		28984944232	194118043	75	150.0	149.31607481742435	151	669440	5	3	2	15		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB09-21	food	dairy	whey	whey		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3066014936	20554715	75	151.0	149.16358295408133	151	2564	2	2	0	9		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB09-23	food	dairy	cheese	fresh_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		17357966882	116682952	75	150.0	148.76180782604814	151	3498	3	1	2	13		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB09-24	food	dairy	cheese	fresh_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8716904169	58224839	75	151.0	149.71109098300812	151	3501	1	0	1	13		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB09-25	food	dairy	cheese	fresh_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		14493028927	96757428	75	151.0	149.78724865443922	151	3802	1	0	1	11		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB09-26	food	dairy	cheese	fresh_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9130016430	60999853	75	151.0	149.67276117862122	151	3353	1	0	1	11		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB09-27	food	dairy	cheese	ripened_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		1590818935	10623154	75	151.0	149.75015282655227	151	2331	4	1	3	6		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB09-29	food	dairy	cheese	ripened_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9154711350	61274212	75	150.0	149.4056153671956	151	42176	21	9	12	49		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB09-30	food	dairy	cheese	ripened_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		17927984951	120125418	75	150.0	149.24389233759004	151	48124	26	11	15	64		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB10-24	food	dairy	cheese	fresh_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		13199422137	88365078	75	150.0	149.37373944263365	151	671	2	1	1	8		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB11-24	food	dairy	cheese	fresh_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		20118538084	134641954	75	150.0	149.4225052913299	151	1268	2	2	0	14		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB12-20	food	dairy	milk	milk		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		14364840781	96350898	75	150.0	149.0888105785999	151	502007	1	0	1	7		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB12-21	food	dairy	whey	whey		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4190590731	28062422	75	150.0	149.3310424524298	151	1023	1	0	1	2		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB12-22	food	dairy	cheese_brine	brine		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		13303310938	88994843	75	151.0	149.4840654755692	151	3890	3	2	1	8		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB12-23	food	dairy	cheese	fresh_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9071235218	60739414	75	150.0	149.34676877192132	151	800	3	3	0	6		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB12-24	food	dairy	cheese	fresh_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		12765909806	85496253	75	150.0	149.31543030312685	151	853	3	1	2	5		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB12-25	food	dairy	cheese	fresh_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8773668862	58674529	75	150.0	149.53113406330027	151	4788	2	1	1	9		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB12-27	food	dairy	cheese	ripened_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9328060435	62371049	75	150.0	149.5575364621493	151	8543	7	3	4	16		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB12-28	food	dairy	cheese	ripened_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		6522057945	43591592	75	150.0	149.61733778844325	151	4175	3	2	1	7		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-20	food	dairy	milk	milk		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4517881310	30319874	75	150.0	149.00725873728894	151	11829	2	2	0	7		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-21	food	dairy	whey	whey		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		41404	316	75	148.0	131.0253164556962	151	0	0	0	0	0	x	Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-23	food	dairy	cheese	fresh_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5849726047	39177219	75	150.0	149.31447908540932	151	1107	3	1	2	5		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-24	food	dairy	cheese	fresh_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		18266015760	122235947	75	150.0	149.43243954251852	151	829	2	2	0	9		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-25	food	dairy	cheese	fresh_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		10455261826	70037242	75	150.0	149.28146122601459	151	1322	3	3	0	7		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-26	food	dairy	cheese	fresh_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8731434288	58416370	75	150.0	149.46896371684855	151	4316	5	4	1	9		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-27	food	dairy	cheese	ripened_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		367931052	2460744	75	150.0	149.5202475348919	151	599	3	0	3	4		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-28	food	dairy	cheese	ripened_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		2239602689	14973543	75	150.0	149.57065866107973	151	742	3	2	1	5		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-29	food	dairy	cheese	ripened_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		25796976899	173241947	75	150.0	148.90722106119023	151	34773	26	8	18	51		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB13-30	food	dairy	cheese	ripened_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		13192864526	88654158	75	150.0	148.8126989599292	151	21787	22	9	13	35		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB14-20	food	dairy	milk	milk		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		20661062585	139085993	75	150.0	148.54883758855573	151	710137	0	0	0	4		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB14-21	food	dairy	whey	whey		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		16489915805	110597596	75	150.0	149.09832041014707	151	1575	1	1	0	5		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB14-22	food	dairy	cheese_brine	brine		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		15579167471	104158357	75	150.0	149.57193949401486	151	62295	27	15	12	77		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB14-23	food	dairy	cheese	fresh_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5345202	45019	75	118.0	118.7321353206424	151	11	0	0	0	0	x	Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB14-24	food	dairy	cheese	fresh_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5366333852	35979123	75	150.0	149.15132456119068	151	718	2	2	0	5		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB14-25	food	dairy	cheese	fresh_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		25487358120	170964827	75	150.0	149.07954207446423	151	7602	4	2	2	16		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB14-26	food	dairy	cheese	fresh_cheese_b_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4038578357	27067896	75	150.0	149.20178343377705	151	2785	3	3	0	10		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB14-27	food	dairy	cheese	ripened_cheese_a_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3834969166	25648713	75	150.0	149.51897063996935	151	1727	3	3	0	8		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB14-28	food	dairy	cheese	ripened_cheese_b_core		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3040479713	20352686	75	150.0	149.38960454654486	151	1322	1	1	0	9		Niccolò Carlino
MASTER_WP4_FFoQSI_3	VB15-29	food	dairy	cheese	ripened_cheese_a_rind		AUT							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		24309496390	162705091	75	150.0	149.408332834527	151	40716	22	14	8	51		Niccolò Carlino
MASTER_WP4_MATIS_1	S1-18	food	fish	cod			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		1506007620	10321008	75	150.0	145.91671859957864	151	18853	0	0	0	4		Niccolò Carlino
MASTER_WP4_MATIS_1	S1-19	food	fish	cod			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3172600795	21600769	75	150.0	146.87443743322285	151	113854	0	0	0	2		Niccolò Carlino
MASTER_WP4_MATIS_1	S2-18	food	fish	haddock			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4208182174	28475052	75	150.0	147.78488109521274	151	141359	0	0	0	3		Niccolò Carlino
MASTER_WP4_MATIS_1	S2-19	food	fish	haddock			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5468847248	37186783	75	150.0	147.06427409975205	151	150510	0	0	0	3		Niccolò Carlino
MASTER_WP4_MATIS_1	S3-18	food	fish	salmon			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		1891169922	13305923	75	150.0	142.12993130953785	151	1196	0	0	0	1		Niccolò Carlino
MASTER_WP4_MATIS_1	S3-19	food	fish	salmon			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		1377171487	9498357	75	150.0	144.99049540883755	151	1868	1	1	0	2		Niccolò Carlino
MASTER_WP4_MATIS_1	S4-18	food	fish	cod			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3549251532	24223212	75	150.0	146.5227457035838	151	121567	0	0	0	2		Niccolò Carlino
MASTER_WP4_MATIS_1	S4-19	food	fish	cod			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		7813030582	53578409	75	150.0	145.82423643822645	151	161055	0	0	0	6		Niccolò Carlino
MASTER_WP4_MATIS_1	S5-19	food	fish	arctic_char			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5284892785	35864902	75	150.0	147.35556185264358	151	39430	0	0	0	3		Niccolò Carlino
MASTER_WP4_MATIS_1	S6-18	food	fish	salmon			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		2489135391	17167684	75	150.0	144.98958572396836	151	2880	0	0	0	1		Niccolò Carlino
MASTER_WP4_MATIS_1	S6-19	food	fish	salmon			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		15046183461	104121426	75	150.0	144.5061217371341	151	290274	0	0	0	3		Niccolò Carlino
MASTER_WP4_MATIS_1	S6-42	food	fish	arctic_char			ISL							PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		648436243	4393801	75	150.0	147.57979321321108	151	0	1	1	0	5		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-20	food	dairy	milk	raw_milk		IRL							PAIRED	Illumina_NovaSeq_6000			11636102847	80289025	75	151.0	144.92768902100877	151	259418	0	0	0	5		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-21	food	dairy	whey	whey		IRL							PAIRED	Illumina_NovaSeq_6000			23459510450	161235986	75	151.0	145.49798113927247	151	500281	2	2	0	10		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-22	food	dairy	cheese_brine	brine		IRL							PAIRED	Illumina_NovaSeq_6000			20526310753	138911258	75	151.0	147.76563864247777	151	27084	10	5	5	39		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-23	food	dairy	cheese	cheese_1_before_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			2194818597	14661720	75	151.0	149.69721130945072	151	2451	3	3	0	7		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-24	food	dairy	cheese	cheese_2_before_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			4513633383	30109089	75	151.0	149.90933080041046	151	3030	3	3	0	8		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-25	food	dairy	cheese	cheese_1_before_ripening;rind		IRL							PAIRED	Illumina_NovaSeq_6000			5607697539	37819358	75	151.0	148.27585225005672	151	3755	3	2	1	7		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-26	food	dairy	cheese	cheese_2_before_ripening;rind		IRL							PAIRED	Illumina_NovaSeq_6000			5564661579	37096254	75	151.0	150.00602430099815	151	3163	1	1	0	8		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-27	food	dairy	cheese	cheese_1_after_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			2091188651	13959372	75	151.0	149.8053530631607	151	2882	3	2	1	4		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-28	food	dairy	cheese	cheese_2_after_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			3034486826	20214906	75	151.0	150.1113498128559	151	3432	3	2	1	8		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-29	food	dairy	cheese	cheese_1_after_ripening;rind		IRL							PAIRED	Illumina_NovaSeq_6000			2624533614	17478188	75	151.0	150.1605094303826	151	9668	7	3	4	11		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS01-30	food	dairy	cheese	cheese_2_after_ripening;rind		IRL							PAIRED	Illumina_NovaSeq_6000			3860657627	25765029	75	151.0	149.84099676348123	151	10324	9	6	3	12		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS02-20	food	dairy	milk	raw_milk		IRL							PAIRED	Illumina_NovaSeq_6000			5959867204	40036532	75	151.0	148.86072559931014	151	66567	0	0	0	4		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS02-21	food	dairy	whey	whey		IRL							PAIRED	Illumina_NovaSeq_6000			3524209114	23568240	75	151.0	149.53212942502282	151	589	0	0	0	3		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS02-22	food	dairy	cheese_brine	brine		IRL							PAIRED	Illumina_NovaSeq_6000			3505139345	23467164	75	151.0	149.3635679624517	151	7673	1	1	0	11		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS02-27_0	food	dairy	cheese	cheese_1_final_product;mozzarella;core		IRL							PAIRED	Illumina_NovaSeq_6000			4645415357	31060085	75	151.0	149.56222293016907	151	1858	0	0	0	4		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS02-28_0	food	dairy	cheese	cheese_2_final_product;mozzarella;core		IRL							PAIRED	Illumina_NovaSeq_6000			10063910272	68746706	75	151.0	146.39116341079674	151	1801	0	0	0	3		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS02-29_0	food	dairy	cheese	cheese_1_final_product;mozzarella;rind		IRL							PAIRED	Illumina_NovaSeq_6000			12551260863	84998725	75	151.0	147.66410746749438	151	8526	0	0	0	4		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS02-30_0	food	dairy	cheese	cheese_2_final_product;mozzarella;rind		IRL							PAIRED	Illumina_NovaSeq_6000			5105110008	35330714	75	151.0	144.4949572205079	151	1066	0	0	0	3		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-20	food	dairy	milk	raw_milk		IRL							PAIRED	Illumina_NovaSeq_6000			4776832297	32225714	75	151.0	148.23045649198028	151	16706	0	0	0	2		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-21	food	dairy	whey	whey		IRL							PAIRED	Illumina_NovaSeq_6000			9787737422	65396640	75	151.0	149.66728293686037	151	23726	1	1	0	7		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-22	food	dairy	cheese_brine	brine		IRL							PAIRED	Illumina_NovaSeq_6000			3872453577	25836409	75	151.0	149.88358393769042	151	9867	3	1	2	9		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-23	food	dairy	cheese	cheese_1_before_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			6775850813	45322488	75	151.0	149.50306375501717	151	8172	2	2	0	5		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-24	food	dairy	cheese	cheese_2_before_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			6602489418	43940209	75	151.0	150.2607649863477	151	2094	1	1	0	9		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-25	food	dairy	cheese	cheese_1_before_ripening;rind		IRL							PAIRED	Illumina_NovaSeq_6000			4438480875	29625070	75	151.0	149.82178523122477	151	1452	0	0	0	6		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-26	food	dairy	cheese	cheese_2_before_ripening;rind		IRL							PAIRED	Illumina_NovaSeq_6000			4684656912	31240148	75	151.0	149.9562970060193	151	5853	1	0	1	6		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-27	food	dairy	cheese	cheese_1_after_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			3553289789	23717256	75	151.0	149.8187559724447	151	1845	2	2	0	7		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-28	food	dairy	cheese	cheese_2_after_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			11612862600	77145469	75	151.0	150.53201115414828	151	3020	1	1	0	8		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-29	food	dairy	cheese	cheese_1_after_ripening;rind		IRL							PAIRED	Illumina_NovaSeq_6000			8785298741	62618973	75	151.0	140.29771361788383	151	3668	2	2	0	7		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS03-30	food	dairy	cheese	cheese_2_after_ripening;rind		IRL							PAIRED	Illumina_NovaSeq_6000			5940541298	40583832	75	151.0	146.37704241432894	151	5244	0	0	0	6		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS04-20	food	dairy	milk	raw_milk		IRL							PAIRED	Illumina_NovaSeq_6000			9577344259	63859177	75	151.0	149.97600515584472	151	251522	0	0	0	4		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS04-21	food	dairy	whey	whey		IRL							PAIRED	Illumina_NovaSeq_6000			6746650623	44890489	75	151.0	150.29131500438768	151	37437	3	3	0	10		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS04-22	food	dairy	cheese_brine	brine		IRL							PAIRED	Illumina_NovaSeq_6000			18211585259	130227468	75	151.0	139.8444240580643	151	202120	3	2	1	8		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS04-23	food	dairy	cheese	cheese_1_before_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			21800312743	156292795	75	151.0	139.4837986165645	151	31181	8	5	3	33		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS04-26	food	dairy	cheese	cheese_2_before_ripening;rind		IRL							PAIRED	Illumina_NovaSeq_6000			14746756249	98170132	75	151.0	150.21632291377585	151	252437	5	5	0	14		Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS04-27	food	dairy	cheese	cheese_1_after_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			37003939	246729	75	151.0	149.97806905552247	151	970	1	1	0	2	x	Niccolò Carlino
MASTER_WP4_TEAGASC_1	TGS04-28	food	dairy	cheese	cheese_2_after_ripening;core		IRL							PAIRED	Illumina_NovaSeq_6000			12190146735	81002192	75	151.0	150.491566141815	151	24007	16	5	11	32		Niccolò Carlino
