sgb_id	Unknown	Assigned taxonomy	Level of assigned taxonomy	MAG	reference_genomes	Food_processing	Animal	Food	Human	Other_categories	NA
SGB98817	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB44049|o__OFGB44049|f__FGB44049|g__GGB71820|s__GGB71820_SGB98817|t__SGB98817	Other	2	0	1	0	1	0	0	0
SGB98821	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Aeromicrobium|s__Aeromicrobium_SGB98821|t__SGB98821	Genus	1	0	0	0	1	0	0	0
SGB98823	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB22991|o__OFGB22991|f__FGB22991|g__GGB71825|s__GGB71825_SGB98823|t__SGB98823	Other	2	0	0	0	2	0	0	0
SGB98830	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB23459|o__OFGB23459|f__FGB23459|g__GGB71831|s__GGB71831_SGB98830|t__SGB98830	Other	1	0	0	0	1	0	0	0
SGB98840	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB10039|o__OFGB10039|f__FGB10039|g__GGB71840|s__GGB71840_SGB98840|t__SGB98840	Other	3	0	0	0	3	0	0	0
SGB98864	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB64535|o__OFGB64535|f__FGB64535|g__GGB71862|s__GGB71862_SGB98864|t__SGB98864	Other	2	0	0	0	2	0	0	0
SGB98865	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB64535|o__OFGB64535|f__FGB64535|g__GGB71863|s__GGB71863_SGB98865|t__SGB98865	Other	4	0	0	0	4	0	0	0
SGB98873	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB69355|o__OFGB69355|f__FGB69355|g__GGB71869|s__GGB71869_SGB98873|t__SGB98873	Other	4	0	3	0	1	0	0	0
SGB98888	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis_SGB98888|t__SGB98888	Genus	1	0	0	0	1	0	0	0
SGB98891	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Nocardiopsaceae|g__Murinocardiopsis|s__Murinocardiopsis_SGB98891|t__SGB98891	Genus	2	0	0	0	2	0	0	0
SGB98921	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB15608|o__OFGB15608|f__FGB15608|g__GGB71903|s__GGB71903_SGB98921|t__SGB98921	Other	2	0	1	0	1	0	0	0
SGB98925	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10332|o__OFGB10332|f__FGB10332|g__GGB71907|s__GGB71907_SGB98925|t__SGB98925	Other	11	0	10	0	1	0	0	0
SGB98927	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10332|o__OFGB10332|f__FGB10332|g__GGB71909|s__GGB71909_SGB98927|t__SGB98927	Other	3	0	2	0	1	0	0	0
SGB98928	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB15608|o__OFGB15608|f__FGB15608|g__GGB64727|s__GGB64727_SGB98928|t__SGB98928	Other	15	0	10	0	5	0	0	0
SGB98929	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB15608|o__OFGB15608|f__FGB15608|g__GGB64727|s__GGB64727_SGB98929|t__SGB98929	Other	5	0	1	0	4	0	0	0
SGB98930	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB15608|o__OFGB15608|f__FGB15608|g__GGB64727|s__GGB64727_SGB98930|t__SGB98930	Other	2	0	0	0	2	0	0	0
SGB98934	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_SGB98934|t__SGB98934	Genus	1	0	0	0	1	0	0	0
SGB98941	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_SGB98941|t__SGB98941	Genus	8	0	11	0	1	0	0	0
SGB98942	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_SGB98942|t__SGB98942	Genus	5	0	4	0	1	0	0	0
SGB98950	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetales_unclassified|g__Actinomycetales_unclassified|s__Actinomycetales_unclassified_SGB98950|t__SGB98950	Genus	67	0	22	0	45	0	0	0
SGB98952	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Cellulomonadaceae|g__GGB71920|s__GGB71920_SGB98952|t__SGB98952	Family	4	0	0	0	4	0	0	0
SGB98956	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__GGB71923|s__GGB71923_SGB98956|t__SGB98956	Family	1	0	0	0	1	0	0	0
SGB98957	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB23027|o__OFGB23027|f__FGB23027|g__GGB71924|s__GGB71924_SGB98957|t__SGB98957	Other	1	0	0	0	1	0	0	0
SGB98977	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB64808|o__OFGB64808|f__FGB64808|g__GGB71942|s__GGB71942_SGB98977|t__SGB98977	Other	10	0	8	0	2	0	0	0
SGB98994	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Janibacter|s__Janibacter_SGB98994|t__SGB98994	Genus	13	0	10	0	3	0	0	0
SGB98996	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Janibacter|s__Janibacter_SGB98996|t__SGB98996	Genus	5	0	1	0	4	0	0	0
SGB99013	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ruaniaceae|g__Ruania|s__Ruania_SGB99013|t__SGB99013	Genus	7	0	3	0	4	0	0	0
SGB99014	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ruaniaceae|g__Ruania|s__Ruania_SGB99014|t__SGB99014	Genus	73	0	27	0	46	0	0	0
SGB99016	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB64780|o__OFGB64780|f__FGB64780|g__GGB71965|s__GGB71965_SGB99016|t__SGB99016	Other	10	0	5	0	6	0	0	0
SGB99017	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ruaniaceae|g__GGB71966|s__GGB71966_SGB99017|t__SGB99017	Family	3	0	1	0	2	0	0	0
SGB99023	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10153|o__OFGB10153|f__FGB10153|g__GGB71972|s__GGB71972_SGB99023|t__SGB99023	Other	3	0	2	0	1	0	0	0
SGB99034	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Leucobacter|s__Leucobacter_SGB99034|t__SGB99034	Genus	1	0	0	0	1	0	0	0
SGB99036	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB44020|o__OFGB44020|f__FGB44020|g__GGB71983|s__GGB71983_SGB99036|t__SGB99036	Other	21	0	5	0	16	0	0	0
SGB99037	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB10463|o__OFGB10463|f__FGB10463|g__GGB71984|s__GGB71984_SGB99037|t__SGB99037	Other	3	0	0	0	3	0	0	0
SGB99038	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB69090|o__OFGB69090|f__FGB69090|g__GGB71985|s__GGB71985_SGB99038|t__SGB99038	Other	33	0	14	0	19	0	0	0
SGB99042	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB64941|o__OFGB64941|f__FGB64941|g__GGB71989|s__GGB71989_SGB99042|t__SGB99042	Other	3	0	2	0	1	0	0	0
SGB99045	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter|s__Pseudoclavibacter_SGB99045|t__SGB99045	Genus	2	0	1	0	1	0	0	0
SGB99057	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB48217|o__OFGB48217|f__FGB48217|g__GGB72001|s__GGB72001_SGB99057|t__SGB99057	Other	5	0	1	0	4	0	0	0
SGB99058	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB99058|t__SGB99058	Genus	10	0	4	0	6	0	0	0
SGB99059	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB99059|t__SGB99059	Genus	1	0	0	0	1	0	0	0
SGB99068	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__GGB72007|s__GGB72007_SGB99068|t__SGB99068	Family	2	0	0	0	2	0	0	0
SGB99069	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB99069|t__SGB99069	Genus	30	0	12	0	18	0	0	0
SGB99072	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__GGB72011|s__GGB72011_SGB99072|t__SGB99072	Family	3	0	2	0	1	0	0	0
SGB99097	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__GGB72032|s__GGB72032_SGB99097|t__SGB99097	Family	1	0	0	0	1	0	0	0
SGB99137	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__GGB53187|s__GGB53187_SGB99137|t__SGB99137	Family	4	0	1	0	3	0	0	0
SGB99138	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__Marinobacter_SGB99138|t__SGB99138	Genus	3	0	2	0	1	0	0	0
SGB99139	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__Marinobacter_SGB99139|t__SGB99139	Genus	3	0	1	0	2	0	0	0
SGB99142	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__Marinobacter_SGB99142|t__SGB99142	Genus	13	0	2	0	11	0	0	0
SGB99143	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__Marinobacter_SGB99143|t__SGB99143	Genus	14	0	0	0	15	0	0	0
SGB99144	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__Marinobacter_SGB99144|t__SGB99144	Genus	7	0	2	0	5	0	0	0
SGB99154	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_SGB99154|t__SGB99154	Genus	1	0	0	0	1	0	0	0
SGB99164	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_SGB99164|t__SGB99164	Genus	1	0	0	0	1	0	0	0
SGB99179	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB65755|o__OFGB65755|f__FGB65755|g__GGB72101|s__GGB72101_SGB99179|t__SGB99179	Other	1	0	0	0	1	0	0	0
SGB99180	uSGB	k__Bacteria|p__Proteobacteria|c__CFGB22152|o__OFGB22152|f__FGB22152|g__GGB72102|s__GGB72102_SGB99180|t__SGB99180	Other	2	0	1	0	1	0	0	0
SGB99182	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99182|t__SGB99182	Genus	3	0	0	0	3	0	0	0
SGB99187	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halovibrio|s__Halovibrio_SGB99187|t__SGB99187	Genus	2	0	0	0	2	0	0	0
SGB99190	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99190|t__SGB99190	Genus	2	0	2	0	1	0	0	0
SGB99191	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99191|t__SGB99191	Genus	1	0	0	0	1	0	0	0
SGB99192	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99192|t__SGB99192	Genus	5	0	4	0	1	0	0	0
SGB99193	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB7946|o__OFGB7946|f__FGB7946|g__GGB72108|s__GGB72108_SGB99193|t__SGB99193	Other	1	0	0	0	1	0	0	0
SGB99196	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99196|t__SGB99196	Genus	1	0	1	0	1	0	0	0
SGB99197	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99197|t__SGB99197	Genus	1	0	0	0	1	0	0	0
SGB99198	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99198|t__SGB99198	Genus	1	0	0	0	1	0	0	0
SGB99201	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99201|t__SGB99201	Genus	4	0	1	0	3	0	0	0
SGB99202	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99202|t__SGB99202	Genus	2	0	1	0	1	0	0	0
SGB99204	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99204|t__SGB99204	Genus	10	0	7	0	3	0	0	0
SGB99206	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB99206|t__SGB99206	Genus	1	0	0	0	1	0	0	0
SGB99208	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB7968|o__OFGB7968|f__FGB7968|g__GGB44602|s__GGB44602_SGB99208|t__SGB99208	Other	3	0	0	0	3	0	0	0
SGB99215	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Cobetia|s__Cobetia_SGB99215|t__SGB99215	Genus	1	0	0	0	1	0	0	0
SGB99216	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Chromohalobacter|s__Chromohalobacter_SGB99216|t__SGB99216	Genus	6	0	0	0	6	0	0	0
SGB99217	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Chromohalobacter|s__Chromohalobacter_SGB99217|t__SGB99217	Genus	4	0	3	0	1	0	0	0
SGB99230	uSGB	k__Bacteria|p__Proteobacteria|c__CFGB65211|o__OFGB65211|f__FGB65211|g__GGB72134|s__GGB72134_SGB99230|t__SGB99230	Other	2	0	1	0	1	0	0	0
SGB99232	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Salinisphaerales|f__Salinisphaeraceae|g__Salinisphaera|s__Salinisphaera_SGB99232|t__SGB99232	Genus	2	0	0	0	2	0	0	0
SGB99233	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Endozoicomonadaceae|g__Endozoicomonas|s__Endozoicomonas_SGB99233|t__SGB99233	Genus	1	0	0	0	1	0	0	0
SGB99235	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB65211|o__OFGB65211|f__FGB65211|g__GGB72138|s__GGB72138_SGB99235|t__SGB99235	Other	1	0	0	0	1	0	0	0
SGB99254	ufSGB	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Duganella|s__Duganella_SGB99254|t__SGB99254	Genus	2	0	0	0	2	0	0	0
SGB99255	uSGB	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_SGB99255|t__SGB99255	Genus	4	0	3	0	1	0	0	0
SGB99275	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB65347|o__OFGB65347|f__FGB65347|g__GGB72163|s__GGB72163_SGB99275|t__SGB99275	Other	3	0	0	0	3	0	0	0
SGB99276	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB65347|o__OFGB65347|f__FGB65347|g__GGB72163|s__GGB72163_SGB99276|t__SGB99276	Other	1	0	0	0	1	0	0	0
SGB99309	uSGB	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_SGB99309|t__SGB99309	Genus	5	0	4	0	1	0	0	0
SGB99325	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_SGB99325|t__SGB99325	Genus	1	0	0	0	1	0	0	0
SGB99343	uSGB	k__Bacteria|p__Proteobacteria|c__CFGB8185|o__OFGB8185|f__FGB8185|g__GGB72214|s__GGB72214_SGB99343|t__SGB99343	Other	2	0	1	0	1	0	0	0
SGB99371	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB39333|o__OFGB39333|f__FGB39333|g__GGB72237|s__GGB72237_SGB99371|t__SGB99371	Other	1	0	0	0	1	0	0	0
SGB99376	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified|g__Halospina|s__Halospina_SGB99376|t__SGB99376	Genus	3	0	0	0	3	0	0	0
SGB99382	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99382|t__SGB99382	Genus	3	0	0	0	3	0	0	0
SGB99383	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99383|t__SGB99383	Genus	3	0	0	0	3	0	0	0
SGB99384	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99384|t__SGB99384	Genus	2	0	0	0	2	0	0	0
SGB99385	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99385|t__SGB99385	Genus	1	0	0	0	1	0	0	0
SGB99386	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99386|t__SGB99386	Genus	1	0	0	0	1	0	0	0
SGB99387	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99387|t__SGB99387	Genus	1	0	0	0	1	0	0	0
SGB99388	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99388|t__SGB99388	Genus	1	0	0	0	1	0	0	0
SGB99389	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99389|t__SGB99389	Genus	1	0	0	0	1	0	0	0
SGB99390	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99390|t__SGB99390	Genus	2	0	0	0	2	0	0	0
SGB99391	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB99391|t__SGB99391	Genus	1	0	0	0	1	0	0	0
SGB99392	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99392|t__SGB99392	Genus	9	0	0	0	11	0	0	0
SGB99393	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99393|t__SGB99393	Genus	3	0	0	0	3	0	0	0
SGB99394	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99394|t__SGB99394	Genus	2	0	0	0	2	0	0	0
SGB99395	ufSGB	k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales|f__Sedimentisphaeraceae|g__GGB72252|s__GGB72252_SGB99395|t__SGB99395	Family	1	0	0	0	1	0	0	0
SGB99396	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99396|t__SGB99396	Genus	1	0	0	0	1	0	0	0
SGB99400	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodovibrionaceae|g__Fodinicurvata|s__Fodinicurvata_SGB99400|t__SGB99400	Genus	1	0	0	0	1	0	0	0
SGB99401	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhodovibrionaceae|g__Fodinicurvata|s__Fodinicurvata_SGB99401|t__SGB99401	Genus	1	0	0	0	1	0	0	0
SGB99422	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB21681|o__OFGB21681|f__FGB21681|g__GGB72272|s__GGB72272_SGB99422|t__SGB99422	Other	1	0	0	0	1	0	0	0
SGB99426	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_SGB99426|t__SGB99426	Genus	1	0	0	0	1	0	0	0
SGB99433	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_SGB99433|t__SGB99433	Genus	2	0	0	0	2	0	0	0
SGB99434	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_SGB99434|t__SGB99434	Genus	1	0	0	0	1	0	0	0
SGB99436	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__GGB16263|s__GGB16263_SGB99436|t__SGB99436	Family	2	0	0	0	2	0	0	0
SGB99441	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_SGB99441|t__SGB99441	Genus	2	0	0	0	2	0	0	0
SGB99461	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB7401|o__OFGB7401|f__FGB7401|g__GGB72301|s__GGB72301_SGB99461|t__SGB99461	Other	1	0	0	0	1	0	0	0
SGB99462	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB15939|o__OFGB15939|f__FGB15939|g__GGB72302|s__GGB72302_SGB99462|t__SGB99462	Other	1	0	0	0	1	0	0	0
SGB99463	uSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__GGB72303|s__GGB72303_SGB99463|t__SGB99463	Family	2	0	1	0	1	0	0	0
SGB99464	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pelagivirga|s__Pelagivirga_SGB99464|t__SGB99464	Genus	1	0	0	0	1	0	0	0
SGB99479	uSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_SGB99479|t__SGB99479	Genus	14	0	13	0	1	0	0	0
SGB99504	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_SGB99504|t__SGB99504	Genus	1	0	0	0	1	0	0	0
SGB99574	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aurantimonadaceae|g__Aureimonas|s__Aureimonas_SGB99574|t__SGB99574	Genus	1	0	0	0	1	0	0	0
SGB99575	uSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_SGB99575|t__SGB99575	Genus	3	0	1	0	2	0	0	0
SGB99585	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_SGB99585|t__SGB99585	Genus	1	0	0	0	1	0	0	0
SGB99586	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB52619|o__OFGB52619|f__FGB52619|g__GGB72402|s__GGB72402_SGB99586|t__SGB99586	Other	1	0	0	0	1	0	0	0
SGB99587	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB66149|o__OFGB66149|f__FGB66149|g__GGB72403|s__GGB72403_SGB99587|t__SGB99587	Other	1	0	0	0	1	0	0	0
SGB99635	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Moraxella|s__Moraxella_SGB99635|t__SGB99635	Genus	7	0	5	0	2	0	0	0
SGB99636	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Moraxella|s__Moraxella_SGB99636|t__SGB99636	Genus	4	0	2	0	2	0	0	0
SGB99644	uSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodothalassiales|f__Rhodothalassiaceae|g__GGB72446|s__GGB72446_SGB99644|t__SGB99644	Family	2	0	1	0	1	0	0	0
SGB99648	uSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_SGB99648|t__SGB99648	Genus	8	0	5	0	3	0	0	0
SGB99649	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_SGB99649|t__SGB99649	Genus	1	0	0	0	1	0	0	0
