sgb_id	Unknown	Level of assigned taxonomy	Assigned taxonomy	superkingdom	phylum	class	order	family	genus	species	MAG	genome	filtered	Food	Human	Animal	Other_categories	NA
SGB16395	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis_sp_JB363|t__SGB16395	Bacteria	Actinobacteria	Actinomycetia	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Nocardiopsis_sp_JB363	25	1	0	11	0	0	14	1
SGB98808	uSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB98808|t__SGB98808	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_SGB98808	2	0	0	1	0	0	1	0
SGB10025	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella_psychrotolerans|t__SGB10025	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella_psychrotolerans	7	1	0	1	0	0	5	2
SGB94452	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__Ligilactobacillus_pobuzihii|t__SGB94452	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus_pobuzihii	3	1	0	2	0	0	1	1
SGB99673	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_SGB99673|t__SGB99673	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_SGB99673	2	0	0	2	0	0	0	0
SGB1202	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_malorum|t__SGB1202	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_malorum	2	2	0	2	0	0	0	2
SGB7242	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Companilactobacillus|s__Companilactobacillus_crustorum|t__SGB7242	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_crustorum	3	3	0	3	0	0	0	3
SGB7193	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Levilactobacillus|s__Levilactobacillus_parabrevis|t__SGB7193	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_parabrevis	2	2	0	1	0	0	1	2
SGB80456	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Furfurilactobacillus|s__Furfurilactobacillus_rossiae|t__SGB80456	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	Furfurilactobacillus_rossiae	5	3	0	5	0	0	0	3
SGB7165	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Furfurilactobacillus|s__Furfurilactobacillus_rossiae|t__SGB7165	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	Furfurilactobacillus_rossiae	1	2	0	1	0	0	0	2
SGB92970	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB92970|t__SGB92970	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB92970	1	0	0	1	0	0	0	0
SGB22774	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens|t__SGB22774	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fluorescens	1	7	0	1	0	0	0	7
SGB12125	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_viridiflava|t__SGB12125	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_viridiflava	1	23	0	1	0	0	0	23
SGB12099	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_endophytica|t__SGB12099	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_endophytica	4	1	1	4	0	0	0	2
SGB10243	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacteriaceae_unclassified|s__Enterobacteriaceae_bacterium_ML5|t__SGB10243	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae_unclassified	Enterobacteriaceae_bacterium_ML5	1	3	1	1	0	0	0	4
SGB22508	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Chromobacteriaceae|g__Microvirgula|s__Microvirgula_aerodenitrificans|t__SGB22508	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Microvirgula	Microvirgula_aerodenitrificans	5	3	1	3	1	0	1	4
SGB7208	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Secundilactobacillus|s__Secundilactobacillus_silagei|t__SGB7208	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus_silagei	1	1	2	1	0	0	0	3
SGB17247	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve|t__SGB17247	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_breve	602	107	491	2	722	5	0	471
SGB9993	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_vulgaris|t__SGB9993	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus_vulgaris	7	12	0	2	1	0	1	15
SGB49085	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Vagococcus|s__Vagococcus_silagei|t__SGB49085	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus_silagei	1	1	0	1	0	0	0	1
SGB97818	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB23749|o__OFGB23749|f__FGB23749|g__GGB47284|s__GGB47284_SGB97818|t__SGB97818	Bacteria	Firmicutes	CFGB23749	OFGB23749	FGB23749	GGB47284	GGB47284_SGB97818	1	0	0	1	0	0	0	0
SGB97357	ufSGB	Other	k__Bacteria|p__Firmicutes|c__CFGB38130|o__OFGB38130|f__FGB38130|g__GGB71280|s__GGB71280_SGB97357|t__SGB97357	Bacteria	Firmicutes	CFGB38130	OFGB38130	FGB38130	GGB71280	GGB71280_SGB97357	1	0	0	1	0	0	0	0
SGB98830	ufSGB	Other	k__Bacteria|p__Actinobacteria|c__CFGB23459|o__OFGB23459|f__FGB23459|g__GGB71831|s__GGB71831_SGB98830|t__SGB98830	Bacteria	Actinobacteria	CFGB23459	OFGB23459	FGB23459	GGB71831	GGB71831_SGB98830	1	0	0	1	0	0	0	0
SGB99703	ufSGB	Other	k__Bacteria|p__Proteobacteria|c__CFGB59928|o__OFGB59928|f__FGB59928|g__GGB72491|s__GGB72491_SGB99703|t__SGB99703	Bacteria	Proteobacteria	CFGB59928	OFGB59928	FGB59928	GGB72491	GGB72491_SGB99703	1	0	0	1	0	0	0	0
SGB82578	uSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_SGB82578|t__SGB82578	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_SGB82578	5	0	0	1	0	3	0	1
SGB96978	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Dellaglioa|s__Dellaglioa_SGB96978|t__SGB96978	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Dellaglioa	Dellaglioa_SGB96978	7	0	0	7	0	0	0	0
SGB31329	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_harbinensis|t__SGB31329	Bacteria	Proteobacteria	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_harbinensis	47	1	0	20	0	0	27	1
SGB29563	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Companilactobacillus|s__Companilactobacillus_insicii|t__SGB29563	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_insicii	3	1	0	3	0	0	0	1
SGB17256	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum|t__SGB17256	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_bifidum	1542	73	778	3	1769	1	0	620
SGB7177	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_inopinatus|t__SGB7177	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_inopinatus	9	3	1	7	0	0	2	4
SGB12342	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_peli|t__SGB12342	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_peli	9	4	1	1	0	0	5	8
SGB1164	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_albidus|t__SGB1164	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_albidus	6	5	0	5	0	0	0	6
SGB69210	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_sp_Gdi|t__SGB69210	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_sp_Gdi	2	1	1	2	0	0	0	2
SGB92974	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB92974|t__SGB92974	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter_SGB92974	1	0	0	1	0	0	0	0
SGB10143	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp_638|t__SGB10143	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_sp_638	2	1	0	1	0	0	0	2
SGB69218	uSGB	Family	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__GGB49319|s__GGB49319_SGB69218|t__SGB69218	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	GGB49319	GGB49319_SGB69218	5	0	1	3	0	0	0	3
SGB69134	uSGB	Genus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ethanoligenens|s__Ethanoligenens_SGB69134|t__SGB69134	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ethanoligenens	Ethanoligenens_SGB69134	3	0	0	2	0	0	0	1
SGB69219	uSGB	Other	k__Bacteria|p__Proteobacteria|c__CFGB21625|o__OFGB21625|f__FGB21625|g__GGB49320|s__GGB49320_SGB69219|t__SGB69219	Bacteria	Proteobacteria	CFGB21625	OFGB21625	FGB21625	GGB49320	GGB49320_SGB69219	4	0	0	2	0	0	0	2
SGB12105	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_paraversuta|t__SGB12105	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_paraversuta	11	8	0	5	0	0	6	8
SGB29620	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Loigolactobacillus|s__Loigolactobacillus_jiayinensis|t__SGB29620	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Loigolactobacillus	Loigolactobacillus_jiayinensis	1	1	0	1	0	0	0	1
SGB7689	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_mycoides|t__SGB7689	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_mycoides	1	117	0	1	0	0	0	117
SGB99392	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB99392|t__SGB99392	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_SGB99392	9	0	2	11	0	0	0	0
SGB16671	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_rhizophila|t__SGB16671	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Kocuria	Kocuria_rhizophila	12	16	0	1	2	0	8	17
SGB257	kSGB	Species	k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium|s__Halobacterium_salinarum|t__SGB257	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium_salinarum	3	6	0	3	0	0	0	6
SGB98371	ufSGB	Genus	k__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halarchaeum|s__Halarchaeum_SGB98371|t__SGB98371	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halarchaeum	Halarchaeum_SGB98371	1	0	1	2	0	0	0	0
SGB10320	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_baltica|t__SGB10320	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella_baltica	14	11	0	1	0	0	13	11
SGB9956	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_media|t__SGB9956	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_media	9	13	2	1	5	0	3	15
SGB2547	kSGB	Species	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_sp_FP211_J200|t__SGB2547	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_sp_FP211_J200	6	1	0	1	0	0	5	1
SGB99255	uSGB	Genus	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_SGB99255|t__SGB99255	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium_SGB99255	4	0	0	1	0	0	3	0
SGB11087	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified|s__Hyphomicrobiales_bacterium|t__SGB11087	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales_unclassified	Hyphomicrobiales_unclassified	Hyphomicrobiales_bacterium	19	71	1	3	1	0	9	78
SGB56375	uSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB56375|t__SGB56375	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_SGB56375	2	0	0	1	0	0	1	0
SGB12107	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi|t__SGB12107	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_fragi	5	19	5	1	1	0	6	21
SGB10220	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Yersinia|s__Yersinia_enterocolitica|t__SGB10220	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia_enterocolitica	1	244	0	1	0	0	0	244
SGB10174	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacteriaceae_unclassified|s__Enterobacteriaceae_bacterium_JKS000234|t__SGB10174	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacteriaceae_unclassified	Enterobacteriaceae_bacterium_JKS000234	2	1	0	1	0	0	0	2
SGB94709	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Companilactobacillus|s__Companilactobacillus_SGB94709|t__SGB94709	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_SGB94709	1	0	0	1	0	0	0	0
SGB94705	ufSGB	Genus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Furfurilactobacillus|s__Furfurilactobacillus_SGB94705|t__SGB94705	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	Furfurilactobacillus_SGB94705	1	0	0	1	0	0	0	0
SGB29555	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Companilactobacillus|s__Companilactobacillus_musae|t__SGB29555	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_musae	1	2	0	1	0	0	0	2
SGB7770	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_altitudinis|t__SGB7770	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_altitudinis	6	96	1	1	0	0	3	99
SGB29645	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Levilactobacillus|s__Levilactobacillus_suantsaii|t__SGB29645	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_suantsaii	2	2	0	2	0	0	0	2
SGB7235	kSGB	Species	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Companilactobacillus|s__Companilactobacillus_alimentarius|t__SGB7235	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_alimentarius	5	2	0	5	0	0	0	2
SGB98431	ufSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB98431|t__SGB98431	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_SGB98431	1	0	0	1	0	0	0	0
SGB23975	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_neomassiliense|t__SGB23975	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_neomassiliense	4	2	0	1	0	0	2	3
SGB10114	kSGB	Species	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola|t__SGB10114	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_variicola	113	243	41	1	112	0	6	278
SGB98753	uSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Garicola|s__Garicola_SGB98753|t__SGB98753	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Garicola	Garicola_SGB98753	121	0	0	64	0	0	57	0
SGB34830	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_S111|t__SGB34830	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_sp_S111	57	1	0	31	0	0	26	1
SGB97359	uSGB	Family	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__GGB71282|s__GGB71282_SGB97359|t__SGB97359	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	GGB71282	GGB71282_SGB97359	3	0	0	2	0	0	1	0
SGB34829	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_sp_S22|t__SGB34829	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_sp_S22	40	1	2	23	0	0	17	3
SGB98807	uSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB98807|t__SGB98807	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_SGB98807	63	0	0	38	0	0	25	0
SGB99038	uSGB	Other	k__Bacteria|p__Actinobacteria|c__CFGB69090|o__OFGB69090|f__FGB69090|g__GGB71985|s__GGB71985_SGB99038|t__SGB99038	Bacteria	Actinobacteria	CFGB69090	OFGB69090	FGB69090	GGB71985	GGB71985_SGB99038	33	0	0	19	0	0	14	0
SGB99058	uSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB99058|t__SGB99058	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_SGB99058	10	0	0	6	0	0	4	0
SGB66223	uSGB	Genus	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB66223|t__SGB66223	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_SGB66223	19	0	3	6	0	0	10	6
SGB98823	ufSGB	Other	k__Bacteria|p__Actinobacteria|c__CFGB22991|o__OFGB22991|f__FGB22991|g__GGB71825|s__GGB71825_SGB98823|t__SGB98823	Bacteria	Actinobacteria	CFGB22991	OFGB22991	FGB22991	GGB71825	GGB71825_SGB98823	2	0	0	2	0	0	0	0
SGB99208	ufSGB	Other	k__Bacteria|p__Proteobacteria|c__CFGB7968|o__OFGB7968|f__FGB7968|g__GGB44602|s__GGB44602_SGB99208|t__SGB99208	Bacteria	Proteobacteria	CFGB7968	OFGB7968	FGB7968	GGB44602	GGB44602_SGB99208	3	0	0	3	0	0	0	0
SGB98952	ufSGB	Family	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Cellulomonadaceae|g__GGB71920|s__GGB71920_SGB98952|t__SGB98952	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Cellulomonadaceae	GGB71920	GGB71920_SGB98952	4	0	0	4	0	0	0	0
SGB87943	kSGB	Species	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_faecale|t__SGB87943	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_faecale	3	1	2	4	0	0	1	1
SGB99138	uSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__Marinobacter_SGB99138|t__SGB99138	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter_SGB99138	3	0	0	1	0	0	2	0
SGB99687	ufSGB	Family	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB72475|s__GGB72475_SGB99687|t__SGB99687	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB72475	GGB72475_SGB99687	1	0	0	1	0	0	0	0
SGB99143	ufSGB	Genus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__Marinobacter|s__Marinobacter_SGB99143|t__SGB99143	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter_SGB99143	14	0	1	15	0	0	0	0
SGB99057	uSGB	Other	k__Bacteria|p__Actinobacteria|c__CFGB48217|o__OFGB48217|f__FGB48217|g__GGB72001|s__GGB72001_SGB99057|t__SGB99057	Bacteria	Actinobacteria	CFGB48217	OFGB48217	FGB48217	GGB72001	GGB72001_SGB99057	5	0	0	4	0	0	1	0
