clade_name	BloomfieldSJ_2023__SRR22022298	BloomfieldSJ_2023__SRR22022291	BloomfieldSJ_2023__SRR22022299	BloomfieldSJ_2023__SRR22022297	BloomfieldSJ_2023__SRR22022293	BloomfieldSJ_2023__SRR22022294	BloomfieldSJ_2023__SRR22022295	BloomfieldSJ_2023__SRR22022296	BloomfieldSJ_2023__SRR22022290	BloomfieldSJ_2023__SRR22022292	BloomfieldSJ_2023__SRR22022288	BloomfieldSJ_2023__SRR22022289	BloomfieldSJ_2023__SRR22022309	BloomfieldSJ_2023__SRR22022310	BloomfieldSJ_2023__SRR22022311	BloomfieldSJ_2023__SRR22022308	BloomfieldSJ_2023__SRR22022307	BloomfieldSJ_2023__SRR22022302	BloomfieldSJ_2023__SRR22022303	BloomfieldSJ_2023__SRR22022300	BloomfieldSJ_2023__SRR22022306	BloomfieldSJ_2023__SRR22022305	BloomfieldSJ_2023__SRR22022304	BloomfieldSJ_2023__SRR22022236	BloomfieldSJ_2023__SRR22022233	BloomfieldSJ_2023__SRR22022284	BloomfieldSJ_2023__SRR22022280	BloomfieldSJ_2023__SRR22022278	BloomfieldSJ_2023__SRR22022281	BloomfieldSJ_2023__SRR22022276	BloomfieldSJ_2023__SRR22022234	BloomfieldSJ_2023__SRR22022277	BloomfieldSJ_2023__SRR22022285	BloomfieldSJ_2023__SRR22022283	BloomfieldSJ_2023__SRR22022235	BloomfieldSJ_2023__SRR22022287	BloomfieldSJ_2023__SRR22022286	BloomfieldSJ_2023__SRR22022279	BloomfieldSJ_2023__SRR22022259	BloomfieldSJ_2023__SRR22022275	BloomfieldSJ_2023__SRR22022260	BloomfieldSJ_2023__SRR22022261	BloomfieldSJ_2023__SRR22022274	BloomfieldSJ_2023__SRR22022257	BloomfieldSJ_2023__SRR22022269	BloomfieldSJ_2023__SRR22022262	BloomfieldSJ_2023__SRR22022272	BloomfieldSJ_2023__SRR22022258	BloomfieldSJ_2023__SRR22022273	BloomfieldSJ_2023__SRR22022264	BloomfieldSJ_2023__SRR22022263	BloomfieldSJ_2023__SRR22022265	BloomfieldSJ_2023__SRR22022267	BloomfieldSJ_2023__SRR22022266	BloomfieldSJ_2023__SRR22022268	BloomfieldSJ_2023__SRR22022270	BloomfieldSJ_2023__SRR22022232	BloomfieldSJ_2023__SRR22022239	BloomfieldSJ_2023__SRR22022248	BloomfieldSJ_2023__SRR22022240	BloomfieldSJ_2023__SRR22022252	BloomfieldSJ_2023__SRR22022254	BloomfieldSJ_2023__SRR22022253	BloomfieldSJ_2023__SRR22022255	BloomfieldSJ_2023__SRR22022256	BloomfieldSJ_2023__SRR22022247	BloomfieldSJ_2023__SRR22022243	BloomfieldSJ_2023__SRR22022242	BloomfieldSJ_2023__SRR22022237	BloomfieldSJ_2023__SRR22022241	BloomfieldSJ_2023__SRR22022238	BloomfieldSJ_2023__SRR22022312	BloomfieldSJ_2023__SRR22022313	BloomfieldSJ_2023__SRR22022314	BloomfieldSJ_2023__SRR22022315	BloomfieldSJ_2023__SRR22022317	BloomfieldSJ_2023__SRR22022316	BloomfieldSJ_2023__SRR22022318	BloomfieldSJ_2023__SRR22022319	BloomfieldSJ_2023__SRR22022320	BloomfieldSJ_2023__SRR22022321	BloomfieldSJ_2023__SRR22022322	BloomfieldSJ_2023__SRR22022323	BloomfieldSJ_2023__SRR22022324	BloomfieldSJ_2023__SRR22022326	BloomfieldSJ_2023__SRR22022325	BloomfieldSJ_2023__SRR22022327	BloomfieldSJ_2023__SRR22022328	BloomfieldSJ_2023__SRR22022329	BloomfieldSJ_2023__SRR22022330	BloomfieldSJ_2023__SRR22022333	BloomfieldSJ_2023__SRR22022331	BloomfieldSJ_2023__SRR22022332	BloomfieldSJ_2023__SRR22022335	BloomfieldSJ_2023__SRR22022334	BloomfieldSJ_2023__SRR22022336	BloomfieldSJ_2023__SRR22022337	BloomfieldSJ_2023__SRR22022348	BloomfieldSJ_2023__SRR22022359	BloomfieldSJ_2023__SRR22022361	BloomfieldSJ_2023__SRR22022362	BloomfieldSJ_2023__SRR22022363	BloomfieldSJ_2023__SRR22022364	BloomfieldSJ_2023__SRR22022365	BloomfieldSJ_2023__SRR22022367	BloomfieldSJ_2023__SRR22022368	BloomfieldSJ_2023__SRR22022369	BloomfieldSJ_2023__SRR22022370	BloomfieldSJ_2023__SRR22022371	BloomfieldSJ_2023__SRR22022372	BloomfieldSJ_2023__SRR22022373	BloomfieldSJ_2023__SRR22022374	BloomfieldSJ_2023__SRR22022375	BloomfieldSJ_2023__SRR22022376	BloomfieldSJ_2023__SRR22022378	BloomfieldSJ_2023__SRR22022379	BloomfieldSJ_2023__SRR22022380	BloomfieldSJ_2023__SRR22022381	BloomfieldSJ_2023__SRR22022382	BloomfieldSJ_2023__SRR22022383	BloomfieldSJ_2023__SRR22022384	BloomfieldSJ_2023__SRR22022385	BloomfieldSJ_2023__SRR22022386	BloomfieldSJ_2023__SRR22022387	BloomfieldSJ_2023__SRR22022388	BloomfieldSJ_2023__SRR22022389	BloomfieldSJ_2023__SRR22022390	BloomfieldSJ_2023__SRR22022391	BloomfieldSJ_2023__SRR22022392	BloomfieldSJ_2023__SRR22022393	BloomfieldSJ_2023__SRR22022394	BloomfieldSJ_2023__SRR22022395	BloomfieldSJ_2023__SRR22022396	BloomfieldSJ_2023__SRR22022397	BloomfieldSJ_2023__SRR22022398	BloomfieldSJ_2023__SRR22022399	BloomfieldSJ_2023__SRR22022400	BloomfieldSJ_2023__SRR22022401	BloomfieldSJ_2023__SRR22022402	BloomfieldSJ_2023__SRR22022403	BloomfieldSJ_2023__SRR22022404	BloomfieldSJ_2023__SRR22022405	BloomfieldSJ_2023__SRR22022408	BloomfieldSJ_2023__SRR22022430	BloomfieldSJ_2023__SRR22022419	BloomfieldSJ_2023__SRR22022431	BloomfieldSJ_2023__SRR22022432	BloomfieldSJ_2023__SRR22022433	BloomfieldSJ_2023__SRR22022434
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_poae|t__SGB12123	1.86241	0.0	2.54428	0.0	1.5824	0.0	0.0	0.0	0.0	1.14274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.75936	0.18311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.0	0.0	0.0	0.0	0.0	0.0	12.34544	0.07634	0.0	0.44716	0.02994	0.55487	0.38858	1.19979	4.21636	0.9518	17.05279	6.20208	0.73178	0.0	1.97641	0.0034	0.21051	3.80547	1.49398	0.88066	2.14096	0.00733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_macacae|t__SGB100489	1.84807	0.0	0.58757	0.0	0.25583	0.0	0.0	0.0	0.0	0.0833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6605	0.0	0.0	0.01449	0.00069	0.16934	0.15418	0.00671	0.03985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028	0.00531	0.08696	0.03269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi|t__SGB12106	1.81267	0.61425	1.4651	0.0	10.97131	0.0	0.0	0.0	0.0	7.09267	2.29871	2.3159	10.91027	0.86891	20.06355	20.03882	0.04916	7.763	1.75671	0.0	0.06077	0.0	0.0	2.31011	3.22903	0.0	13.81369	0.0	0.0	0.0	1.63983	0.0	0.0	0.71566	5.55496	0.0	0.19361	0.0	0.59131	0.0	3.80102	0.0	0.0	0.0	0.0219	0.0	2.02728	0.0	0.21492	0.0	0.04112	0.75403	0.41948	1.75447	0.01596	0.08081	8.09384	7.22648	0.89919	9.64977	0.0	0.0	0.0	0.0	0.0	0.56894	0.10359	0.11639	19.19884	3.9583	2.02684	0.60271	6.32557	7.58938	0.25298	0.01976	0.67841	0.01467	7.35928	7.12778	3.43268	15.33353	2.15634	0.94034	2.76212	0.01021	0.24168	2.64305	0.31184	1.80544	0.07723	0.12817	0.24011	6.52025	6.64151	3.52515	0.01191	0.00386	9.45065	0.00164	0.03353	1.68253	10.41255	0.54001	0.18227	1.59145	0.25335	0.8535	0.65553	0.0	0.0	0.06755	0.02083	0.0	0.0	0.0	11.61121	0.0896	0.0	0.0	0.02698	0.1957	0.0	20.58014	0.01221	0.69199	0.13255	5.26044	0.03895	0.62325	0.14625	24.56516	13.65881	5.12526	12.85816	0.01371	13.07323	0.0	0.0	7.1838	8.80828	0.0	4.24731	0.04002	1.1752	3.75561	15.31176	0.11295	0.08542
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium|s__Sphingobacterium_sp_B16_2022|t__SGB3148	1.77843	0.0	1.57898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00654	0.0	0.0	0.01064	0.0	0.0	0.0	0.00604	0.0	0.0	0.0	0.33878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00579	0.0	0.0	0.01958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01863	0.12498	0.0	0.00582	0.04602	0.04206	0.31537	0.05373	0.01073	0.00065	0.0	0.0	0.03568	0.0	0.1217	0.0	0.87521	0.0	0.0	0.0939	0.01197	0.0	0.0	0.0	0.0	0.00931	0.0	0.0	0.0	0.01576	0.0	0.0	0.05574	0.00594	0.0	0.00649	0.0	0.0	0.0	0.0	0.03615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04689	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_piscium|t__SGB21875	1.71506	0.001	0.93723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02526	0.0	0.0	0.01799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20942	0.0	0.0	0.0	0.00217	0.01666	0.0	0.01224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33984	0.0	0.0	0.0	0.19439	0.0148	0.6378	0.0389	0.0	0.0	0.0	0.01677	0.0	0.03155	0.0	0.17337	0.0	0.03535	0.2063	0.09229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10887	0.00321	0.00852	0.05433	0.0	0.0	0.0	0.0	0.00834	0.0	0.0	0.0	1.06134	0.0	0.0	0.0	0.0	0.49827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00388	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lactis|t__SGB66296	1.43742	0.01541	2.70228	0.0	0.02108	0.0	0.0	0.24058	0.0	0.0	0.0	0.0	0.03566	0.17669	0.10853	0.59386	0.05958	0.18621	0.31539	0.0	0.01164	0.0	0.0	0.82763	0.46184	0.0	0.15941	0.0	0.0	0.0	0.00731	0.0	0.0	0.17059	0.02606	0.0	2.09303	0.0	0.58455	0.0	0.0	0.0	0.0	0.0	0.04738	0.0	2.78067	0.0	3.01148	0.0	0.0	0.66898	0.00826	1.1247	0.00353	0.8227	3.18028	2.46376	0.19254	0.07605	0.0	0.0	0.93008	0.0	0.0	0.02046	0.01204	0.00188	0.10318	6.13662	0.15221	0.84945	0.0	0.11965	0.0	4.61084	0.81286	0.05898	0.46587	0.16413	0.57064	1.18645	0.61807	2.05003	0.12356	1.18576	0.3552	0.99584	0.0638	1.65679	0.00384	0.15464	1.58331	1.34053	0.62275	0.64164	0.45645	0.03323	2.71197	0.0	0.00723	0.04294	0.16841	0.2087	0.13178	0.44858	0.66625	0.3771	0.13302	0.0	0.0322	0.004	0.12018	0.0	0.0	0.0	0.22586	2.53962	0.0	0.51041	0.00184	0.13563	0.0	0.12082	0.0	0.96854	0.0	0.23493	0.0427	0.0958	0.0	0.14449	0.32501	0.02252	0.9071	0.0	2.7732	0.6146	0.0	0.0	0.50575	0.0	0.00071	3.57687	0.0	8.37362	0.56299	0.02561	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_piscis|t__SGB2998	1.37025	0.0	0.37223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08013	0.86005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44411	0.0	0.02964	0.04414	0.97923	0.59508	1.19779	0.45437	0.03194	0.0	0.0	0.0	0.0	0.0	0.00279	0.05658	0.0	0.96813	14.28449	0.29485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens|t__SGB12301	1.19186	0.0	0.91906	0.0	0.46761	0.0	0.0	0.1913	0.0	0.32389	0.0	0.0	0.00507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11431	0.11645	0.0	0.04796	0.0	0.0	0.0	0.01136	0.0	0.0	0.0	1.01482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44482	0.00559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34077	0.98332	0.0	0.42018	3.78884	1.08195	1.55201	0.88137	1.89667	0.34834	0.07153	0.06216	2.73917	0.0	0.83016	0.0063	1.06612	1.08604	0.98583	3.39257	2.63241	3.12205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144	0.0	0.03901	0.0	0.0	0.0	0.0	0.0	0.0	0.47579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00581	0.0	0.0	0.0	0.0	0.0	0.00414	0.0	0.0	0.0	0.0	0.07094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00226	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_tritici|t__SGB12144	1.18912	0.00966	1.81406	0.0	0.11833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04422	0.10259	0.00855	0.01225	0.0	0.0	0.0	0.0	0.0	0.11579	0.93564	0.0	0.06673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0082	0.0	0.0	0.0	0.5666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19334	0.0	0.02038	0.0	0.0	0.0	0.0	0.03317	0.0	0.00517	1.26709	0.0	0.21978	0.00333	0.0	0.0	0.05946	0.0	0.0	0.0	0.0	0.0	0.07149	1.25955	0.0	0.00335	0.0	0.02842	0.0	0.05852	1.43431	0.00307	0.23062	0.03984	1.39136	0.63232	0.34714	0.16612	0.28534	0.0	0.24211	0.64639	0.0	0.21725	0.22035	0.16212	0.1436	0.35491	2.21918	1.01559	0.0	0.00453	0.12289	0.0	0.01123	0.00775	0.00879	0.0	0.00561	0.0	0.25424	0.00768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03904	0.00605	0.04155	0.38302	0.0	0.31634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13086	0.08093	0.02154	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sivasensis|t__SGB12132	1.09488	0.00808	1.31057	0.0	0.58514	0.0	0.0	0.0	0.0	0.36821	0.0	0.0	0.0	0.00551	0.05997	0.0	0.05623	0.07185	0.0	0.0	0.0	0.0	0.0	5.67243	13.65152	0.0	0.00965	0.0	0.0	0.0	0.05405	0.0	0.0	0.0	1.36947	0.0	0.0	0.0	0.31734	0.0	0.0	0.0	0.0	0.0	0.02482	0.0	0.8723	0.0	0.00543	0.0	0.00654	0.0	0.0	0.09888	0.0	0.04081	3.1462	0.00721	0.31753	0.0524	0.0	0.0	0.0	0.0	0.0	0.0	0.00364	0.00146	0.08463	1.62213	0.0	0.01861	0.0	0.01539	0.0	0.50698	1.29544	0.02161	0.67862	4.27308	7.87826	8.98571	9.34166	0.59287	3.2396	0.00251	0.05217	0.30319	0.03347	1.13238	0.37018	0.24506	0.2638	8.45818	4.24857	0.4384	0.28552	0.01938	0.04715	0.0	0.0	0.01779	0.04608	0.0	0.02002	0.01046	0.37751	0.10281	0.00673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00219	0.0	0.0	0.0	0.0	0.0	0.0	0.42608	0.0	0.04999	0.0	0.01004	0.0	0.0	0.0	0.07688	0.02767	0.03224	0.26502	0.0	0.28371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12392	0.09683	0.01001	0.01217
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_terrestris|t__SGB31323	1.07176	0.0	1.61844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07914	0.0	0.0	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00239	0.0	0.28741	0.14747	0.0	0.0	0.0	0.12999	0.0	0.0	0.0	0.09919	0.0	0.0	0.09789	0.27082	0.0	0.01751	0.02446	0.07035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_gregormendelii|t__SGB12251	0.99841	0.0	0.74876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.00172	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.00565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15231	0.0	0.01364	0.0	0.0	0.00902	0.0	0.20631	0.0	0.20054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00435	0.01344	0.00255	0.0	0.0	0.01209	0.0	0.0	0.00675	0.0	0.006	0.03572	0.0	0.0703	0.0	0.02086	1.45121	0.0	0.0	0.0	0.0	0.01051	0.0	0.0	0.0	0.77728	0.04542	0.0033	0.0123	0.00033	0.0	0.0	0.0	0.01219	0.05179	0.0	0.02448	0.00395	0.0	0.0211	0.00341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01141	0.0	0.0	0.0	0.01473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00866	0.02894	0.0105	0.0
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium|s__Sphingobacterium_faecium|t__SGB3147	0.99464	0.00133	1.19679	0.0	0.12255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00279	0.0	0.0	0.0	0.0	0.0	0.05458	0.02685	0.0	0.03366	0.0	0.0	0.0	0.02862	0.0	0.0	0.0	0.3954	0.0	0.0	0.0	0.00445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00078	0.0	0.0	0.0	0.0	0.00083	0.0	0.0	0.03873	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09033	1.56293	0.0	0.37776	0.20279	1.36483	0.7546	2.84117	0.38955	0.0	0.0	0.0	1.00815	0.0	0.17259	0.0	0.76479	0.0	0.0	0.08571	0.45024	0.0	0.0	0.0	0.0	0.0022	0.0	0.0	0.0	0.02811	0.0	0.0	0.19798	0.00397	0.0	0.07826	0.0	0.07352	0.0	0.0	0.53516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00401
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_viridiflava|t__SGB22767	0.81445	0.0	0.7496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341	0.0	0.0025	0.0	0.00088	0.0	0.0	0.0	0.0	0.0	0.00278	0.03275	0.0	0.01062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15336	0.0	0.00854	0.0	0.0	0.0	0.0	0.36187	0.0	0.0	0.44481	0.02645	0.57952	0.07733	0.00257	1.08753	0.0	0.0	0.0	0.0	0.0	0.00548	0.01702	0.0	0.66272	0.13468	0.21759	1.56579	0.0	0.05751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00287	0.0	0.0	0.0	0.01885	0.00078	0.0	0.04194	0.0	0.07524	0.00401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07926	0.01073	0.00271	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_maritimus|t__SGB36487	0.80689	0.0623	0.7117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05031	0.0342	2.61552	0.0	0.0	0.02349	0.2216	0.20168	0.0	0.04561	0.0	0.0	0.0	0.0	0.0	3.34059	3.11514	0.20271	56.10172	6.54139	0.0	0.0	0.75903	0.06991	0.0	0.0	13.21123	0.97515	72.61705	0.0	0.0	0.0	38.30682	1.56176	0.0	1.17477	0.0	6.17813	2.75667	0.0	36.7514	0.00272	24.846	0.10187	0.96861	0.00312	2.45076	0.0909	1.59326	0.0	0.0	0.0	12.80782	15.77442	1.69634	1.07432	0.1384	0.13576	0.26423	1.34707	0.01807	0.00731	0.54108	0.01131	0.00424	0.0	0.71256	0.0	0.0209	0.0	0.0	0.0	0.07997	0.0	0.0	0.0	0.0	0.85192	0.0	0.0	0.0	0.0	0.0	0.02976	0.00657	0.0	0.0	0.65136	0.12059	31.39229	6.75454	0.28518	0.17624	20.89599	0.71308	1.15872	10.21135	32.21291	0.0	9.50063	0.24229	10.17255	11.82397	0.0	7.51232	3.08456	0.0	0.02865	0.94175	2.89346	5.94146	11.81478	0.27688	3.74092	1.49192	0.02262	1.21444	1.4339	1.78898	1.86868	0.03594	0.06955	5.27655	0.01147	0.00255	0.07576	0.39275	0.0	0.0	0.64946	0.0	6.84406	0.45272	0.0453	0.27646	0.88606	0.01251	4.43033
